Date,Open,High,Low,Close,Volume
,ARKK,ARKK,ARKK,ARKK,ARKK
1594080000000000000,75.61015439505864,78.0207706127448,75.07769294033477,76.3265609741211,2251700
1594166400000000000,77.46894106004378,78.65004836602643,77.10105820497039,78.1466293334961,2230100
1594252800000000000,79.13411056311259,79.31805568910295,76.50082351936129,78.49515533447266,2033500
1594339200000000000,78.36929545719643,78.76622812360439,77.61416318918592,78.31121063232422,1575900
1594598400000000000,80.35395089185026,81.84872676154039,75.51335144053397,75.64888763427734,3642600
1594684800000000000,75.61015773628633,76.96552698431289,72.6186709875398,76.30720520019531,2042200
1594771200000000000,77.79811701189016,78.53389021590539,76.03613906086834,78.34994506835938,2728700
1594857600000000000,77.0623366623822,77.90460356991358,76.39724176918835,77.21723937988281,1431900
1594944000000000000,77.74002123399367,78.28216594684011,77.10009104630564,78.09822082519531,1265100
1595203200000000000,78.65005701314952,81.56409992119106,78.53388735465295,81.35111236572266,1750400
1595289600000000000,82.24177553124953,82.24177553124953,79.64721412524695,79.88924407958984,1796000
1595376000000000000,80.36362653440219,80.91545452405096,79.24060402288235,79.89892578125,1181600
1595462400000000000,80.25713347722905,80.92513112146229,77.04297601344796,77.90460205078125,1794500
1595548800000000000,76.38465499355884,77.27242068795711,74.93247526891388,76.31688690185547,1953000
1595808000000000000,77.25597024477683,79.51168397698319,76.79223703533849,79.3567886352539,2314000
1595894400000000000,79.01794095909133,79.03730010523235,76.75253677986002,76.82030487060547,1182700
1595980800000000000,77.44958877782473,78.03045921642475,77.32373585508138,77.5173568725586,1098900
1596067200000000000,76.88806952495925,78.23375539973846,76.28784000123096,77.83683013916016,1015700
1596153600000000000,79.0857182863961,79.2212544837165,76.82999710986964,77.80780029296875,1035600
1596412800000000000,78.71781398574107,81.31237519394344,78.61132022305547,81.01226043701172,2924800
1596499200000000000,81.22526212255006,81.57378588188593,80.47980565379385,81.51569366455078,2081000
1596585600000000000,82.22241554019067,83.09372484410824,81.77708131511457,82.8807373046875,2024600
1596672000000000000,82.89042707070915,83.36480374541924,81.69286324773066,82.16433715820312,1552200
1596758400000000000,81.89324904531794,82.11591984572068,78.65004924369144,79.86019897460938,1983100
1597017600000000000,81.96102487329748,82.18368828848958,80.1312716770096,80.8089599609375,1680900
1597104000000000000,80.66374396590763,81.03065925437836,78.79043445783333,78.97921752929688,1588600
1597190400000000000,80.28617975171763,81.6018557554121,79.83116223875443,81.2736587524414,1467300
1597276800000000000,81.81580546354553,83.63586800844638,81.81580546354553,83.02595520019531,1619000
1597363200000000000,83.33576292004342,83.54875048022748,81.66769274285909,82.01911926269531,1060400
