Date,Open,High,Low,Close,Volume
,XLF,XLF,XLF,XLF,XLF
1594080000000000000,21.21113411957681,21.220269184275843,20.8914155667877,20.946224212646484,43810900
1594166400000000000,20.937087308790222,21.220267320243497,20.864008539952756,21.16545867919922,53046100
1594252800000000000,21.156318422142697,21.20199198807907,20.544283229987094,20.717845916748047,71163700
1594339200000000000,20.708715803677944,21.457773614973437,20.708715803677944,21.430368423461914,94440600
1594598400000000000,21.70441293796104,21.841435397125846,21.3938277679421,21.52171516418457,102487100
1594684800000000000,21.43036640400024,21.69527800330886,21.23853530850236,21.63133430480957,102468300
1594771200000000000,22.152027397108807,22.161162462847685,21.82317199985175,22.060678482055664,90561800
1594857600000000000,21.86884732854614,22.289049898520705,21.78663347923187,22.060678482055664,74678500
1594944000000000000,22.10635258976464,22.124620977897752,21.868846120678757,21.877981185913086,47033200
1595203200000000000,21.759224302405713,21.9053818428253,21.69528059626406,21.777494430541992,40127600
1595289600000000000,21.92365474054605,22.316453833421185,21.896249544879574,22.20683479309082,46491300
1595376000000000000,22.09721749509599,22.225104923535138,22.024138715654257,22.20683479309082,44437400
1595462400000000000,22.161157766661113,22.352988879519575,22.0880789985719,22.225101470947266,49916100
1595548800000000000,22.243368752023304,22.36212108159557,22.097211234548958,22.170289993286133,41245600
1595808000000000000,22.069806520279116,22.08807664593926,21.7957616047173,21.987592697143555,43060200
1595894400000000000,21.90537984447535,22.0332689874271,21.83230108093227,21.932785034179688,35370500
1595980800000000000,21.896247210031706,22.371260096919002,21.859708695374795,22.343854904174805,36491600
1596067200000000000,21.923653012475267,21.987596721654658,21.6587413689202,21.941923141479492,53994600
1596153600000000000,21.932787305720268,21.978460884289337,21.658740607299823,21.95105743408203,50115900
1596412800000000000,22.04240665712137,22.18856595537877,21.887114036162416,22.015003204345703,42982100
1596499200000000000,21.923648834228516,21.960189085273065,21.804896503003874,21.923648834228516,30754400
1596585600000000000,22.06980887096578,22.27991011143036,22.0424036795566,22.225101470947266,34860700
1596672000000000000,22.15202156998009,22.30731416201975,22.060672678956436,22.215965270996094,33115400
1596758400000000000,22.106350724277426,22.709251040181776,22.060675401960193,22.690980911254883,63302800
1597017600000000000,22.81886745838421,22.93762154954239,22.718385237791132,22.85540771484375,45436100
1597104000000000000,23.284747048380694,23.49484831202544,23.065510719925026,23.120319366455078,73758600
1597190400000000000,23.531384523283716,23.540519586523178,22.89194403520282,23.056371688842773,58793600
1597276800000000000,22.882808281567446,23.074641119138004,22.773191010671507,22.910213470458984,35222500
1597363200000000000,22.80059989213765,23.111185137601254,22.77319643904914,23.001567840576172,28276900
1597622400000000000,22.91935292192421,22.93762305135019,22.608767691024315,22.617902755737305,53397000
1597708800000000000,22.63617413393609,22.690982782902225,22.453476314268258,22.47174644470215,35502500
1597795200000000000,22.553955319759726,22.782326672857195,22.398662729960044,22.46260643005371,59847200
1597881600000000000,22.206834744789337,22.380397498961763,22.18856635672029,22.25251007080078,45586100
1597968000000000000,22.215969858312977,22.407802743307236,22.133756013649087,22.20683479309082,35349200
1598227200000000000,22.33472190294252,22.73665428161621,22.279911516667163,22.73665428161621,51010900
1598313600000000000,22.928485386325168,22.992429089728823,22.654438703021338,22.800596237182617,55236900
