Date,Open,High,Low,Close,Volume
,DIA,DIA,DIA,DIA,DIA
1594080000000000000,238.46415618045728,239.14913554834146,236.34527997988388,236.58274841308594,2828700
1594166400000000000,237.1306619414093,238.5462743686596,235.86115387217524,238.1170196533203,2837800
1594252800000000000,238.25400897528215,238.54627343391533,233.21257248728725,234.93870544433594,3995600
1594339200000000000,234.9022573416604,238.51894041981973,234.226392112799,238.2084197998047,3110100
1594598400000000000,240.2542305444017,243.4142609269947,237.98922204143,238.40936279296875,4876000
1594684800000000000,237.95273595362062,243.89833863370558,237.55087911273225,243.4782257080078,7614300
1594771200000000000,247.02181594725099,247.08575404123582,243.89829790950174,245.59706115722656,5220600
1594857600000000000,243.99876831546175,245.6153094643908,242.95758637854226,244.28189086914062,2478100
1594944000000000000,244.91354892000015,245.02322769837153,243.28658195507973,243.80755615234375,3415100
1595203200000000000,243.4875904407418,244.6301238365697,242.24449960126253,243.880615234375,4017400
1595289600000000000,245.70867084820452,247.03399286279725,244.6392473069112,245.26992797851562,3173200
1595376000000000000,244.79458974663828,247.10707573088263,244.74887168422586,246.76889038085938,2039300
1595462400000000000,246.4581851013322,246.58613434091214,242.78377973150768,243.7617950439453,2838000
1595548800000000000,242.3541296977185,243.4418235037299,241.34869493242942,241.93368530273438,2637700
1595808000000000000,242.00678520184647,243.41439381537657,241.6229096942587,243.08535766601562,2637900
1595894400000000000,242.1439495300988,242.7746022487776,240.96484735524496,241.23904418945312,1989300
1595980800000000000,241.4767299689661,243.19510472664808,241.1202461464355,242.67410278320312,1917900
1596067200000000000,239.91371783830274,241.13851016479268,237.5920824076146,240.64492797851562,3055600
1596153600000000000,241.0836829352825,241.75090455099843,237.81145184248828,241.62295532226562,3306800
1596412800000000000,242.8294677636047,244.18220932781156,242.5369725466327,243.7891845703125,2569300
1596499200000000000,243.396069986508,245.34295045852232,243.15841422369118,245.33380126953125,1909800
1596585600000000000,246.77810771920826,248.86208788406014,246.6958486475033,248.6153106689453,2122900
1596672000000000000,248.27703743905244,250.4706955908756,248.22219807729763,250.35186767578125,1948100
1596758400000000000,249.73943605861288,251.19273464512844,249.0539162785279,251.00991821289062,2311300
1597017600000000000,251.82343145787252,254.35527463524696,251.79601178064004,254.22732543945312,2313900
1597104000000000000,256.7500393074636,257.55438709373,252.7009085906514,253.3590087890625,4546400
1597190400000000000,255.7812947831122,256.60391344789275,254.757589076373,255.964111328125,2641600
1597276800000000000,255.13224808539633,256.12853372730586,254.30962972815598,255.39732360839844,1668300
1597363200000000000,254.30952214608038,256.07358603474364,254.00787787657586,255.74452209472656,2247000
1597622400000000000,256.0554215314287,256.155951066961,254.556404539335,254.9677276611328,2436900
1597708800000000000,255.1048449731721,255.35162212820978,253.28591296199863,254.2822265625,1678300
1597795200000000000,254.72113219647326,255.6899989445237,253.1581532567166,253.57859802246094,3374300
1597881600000000000,252.3078584664556,254.41010805557087,252.1524617031809,253.9805145263672,2063700
1597968000000000000,253.7734489226032,256.12759221511084,253.60854455768919,255.83448791503906,2601200
1598227200000000000,258.06054051569265,259.46204665747484,256.91551824447697,259.3979187011719,2622800
1598313600000000000,260.35981332236713,260.35981332236713,257.4193753346218,258.885009765625,3346000
1598400000000000000,258.8758117192609,259.7918296419724,257.92317320698794,259.626953125,2647500
1598486400000000000,260.5520988305418,262.39330350853487,259.85591637425705,261.1017150878906,3432800
1598572800000000000,262.1919677742158,263.30951138762254,261.0652550309295,262.62249755859375,2715500
1598832000000000000,262.2192120060022,262.292481115326,260.0482547263046,260.4054870605469,4070100
1598918400000000000,259.90182088534283,262.8330619796404,259.3888529949744,262.704833984375,3023600
1599004800000000000,263.88636961623007,267.5321301659703,263.44669900636853,266.7535095214844,3464300
1599091200000000000,266.53368396758447,267.80693409474594,257.49259331119526,259.5444641113281,6118500
1599177600000000000,260.98272510088714,261.7888255166902,253.74618756663463,258.1064147949219,7145800
1599523200000000000,255.40417459213214,255.41331576401186,251.9141478505463,252.2897186279297,4780100
1599609600000000000,254.73524326094866,258.76571372133077,254.09404793465438,256.3474426269531,3488900
1599696000000000000,257.52004030176556,258.4727064624413,251.76745071456122,252.62850952148438,3455800
1599782400000000000,253.69118425394328,255.4041333599854,251.8682895112071,253.8194122314453,2787500
1600041600000000000,255.49574450598507,257.7949306016449,255.26674001347294,256.97052001953125,2371700
1600128000000000000,258.7017939641551,259.1414646759659,256.3751006137785,257.01629638671875,2331800
1600214400000000000,257.8956753671551,260.35976563962186,257.199492850132,257.4284973144531,2651800
1600300800000000000,254.36900740068333,257.5384214390183,253.81939108160887,256.09112548828125,3305300
1600387200000000000,256.1985210876584,256.54744479497697,252.29613503111963,253.9029998779297,3156700
1600646400000000000,249.36709054684022,249.9088583042872,245.2076065214096,249.23855590820312,5936900
1600732800000000000,249.44971683661123,250.8912828928544,247.723480364091,250.4964599609375,3169800
1600819200000000000,251.7544267373803,252.13089562523467,245.23514008565093,245.69424438476562,3575900
1600905600000000000,245.03306398157548,248.72427943941292,243.57311608463033,246.17166137695312,4432100
1600992000000000000,244.9413570485425,250.03740402652468,244.45470756780097,249.47731018066406,3606800
1601251200000000000,252.7459338602263,254.45378722783784,252.25009371223317,253.3335723876953,2790200
1601337600000000000,253.05830244950923,253.4072262101674,250.93724276919602,251.97482299804688,1971100
1601424000000000000,252.50730497343045,257.2544546363892,252.50730497343045,254.80282592773438,4028500
1601510400000000000,256.48308387146034,257.4196741681002,253.9488482970883,255.39044189453125,2968000
1601596800000000000,251.7452002308695,255.73022117981984,251.22181473668476,254.16006469726562,4771600
1601856000000000000,255.987244570529,258.55821604721194,255.9505084004371,258.4847717285156,1862500
1601942400000000000,259.4306858511792,260.33051241534577,254.5641630800851,255.00491333007812,4364400
1602028800000000000,257.35551777879846,260.4682585342076,257.30961855517165,259.77960205078125,2422600
1602115200000000000,261.2486455855581,261.39556229309665,259.56833653204836,261.0374755859375,2148000
1602201600000000000,262.24953201567416,263.351393490579,261.14769856227053,262.5433654785156,2549100
1602460800000000000,263.4797969465397,265.9222055689122,263.2318628526599,264.86627197265625,2534800
1602547200000000000,264.13175110435856,264.54492794537595,262.6258763375717,263.2869873046875,2430600
1602633600000000000,263.7277983903002,264.3981005607856,261.3037149421021,261.8087463378906,2264000
1602720000000000000,258.9623491447823,262.056707390113,258.622616474025,261.7261657714844,3128000
1602806400000000000,262.9359963609673,264.8925886444475,262.6145137501164,262.68798828125,2409300
1603065600000000000,263.30329620283004,263.6890863191494,258.3796645606283,259.068603515625,2837600
1603152000000000000,260.10671349476115,262.40317759748405,259.27079719740897,259.913818359375,3339000
1603238400000000000,259.5371502580031,261.3100135125586,258.8849343812047,259.0135498046875,2907100
1603324800000000000,259.13293608063765,261.0252196826503,257.47946561016994,260.5567321777344,2324200
1603411200000000000,261.2916169834718,261.37428630194916,258.5909737812093,260.27197265625,2161000
1603670400000000000,257.33256848333303,257.56221486998567,251.41687532052035,254.4481964111328,5140600
1603756800000000000,254.40227477614118,254.5125005549063,252.24359316530493,252.2987060546875,3029800
1603843200000000000,247.09956158284467,248.70708661172935,243.4435802824113,243.86614990234375,5815200
1603929600000000000,243.54456947785525,247.04437786630803,241.41344446538423,244.8856964111328,5479400
