Date,Open,High,Low,Close,Volume
,AMD,AMD,AMD,AMD,AMD
1594080000000000000,53.279998779296875,54.16999816894531,52.86000061035156,52.93000030517578,32153100
1594166400000000000,53.0099983215332,53.470001220703125,52.06999969482422,53.43000030517578,35608300
1594252800000000000,53.52000045776367,57.58000183105469,53.310001373291016,57.2599983215332,87216300
1594339200000000000,57.540000915527344,58.150001525878906,55.5099983215332,55.880001068115234,59839700
1594598400000000000,56.68000030517578,58.349998474121094,53.380001068115234,53.59000015258789,57741800
1594684800000000000,53.29999923706055,54.86000061035156,52.2599983215332,54.720001220703125,54890100
1594771200000000000,54.959999084472656,55.369998931884766,53.59000015258789,55.34000015258789,42360300
1594857600000000000,54.68000030517578,55.150001525878906,53.7400016784668,54.91999816894531,36887100
1594944000000000000,55.310001373291016,55.810001373291016,54.68000030517578,55.040000915527344,34710400
1595203200000000000,55.22999954223633,57.529998779296875,54.83000183105469,57.459999084472656,45034300
1595289600000000000,57.810001373291016,58.5,56.31999969482422,57.0,44741000
1595376000000000000,57.06999969482422,62.0,56.970001220703125,61.790000915527344,135159400
1595462400000000000,61.630001068115234,62.33000183105469,58.630001068115234,59.56999969482422,106829100
1595548800000000000,64.18000030517578,69.94000244140625,64.05000305175781,69.4000015258789,205314500
1595808000000000000,69.27999877929688,71.62999725341797,67.79000091552734,68.97000122070312,107918100
1595894400000000000,68.0999984741211,69.80000305175781,67.0199966430664,67.61000061035156,94181400
1595980800000000000,75.5,77.19000244140625,73.9000015258789,76.08999633789062,132969700
1596067200000000000,75.37000274658203,78.95999908447266,75.06999969482422,78.19999694824219,80286900
1596153600000000000,78.66999816894531,78.95999908447266,75.36000061035156,77.43000030517578,71621600
1596412800000000000,78.19000244140625,78.5,77.05999755859375,77.66999816894531,42628800
1596499200000000000,78.02999877929688,85.80999755859375,77.98999786376953,85.04000091552734,155676100
1596585600000000000,84.95999908447266,86.31999969482422,83.31999969482422,85.30999755859375,65642600
1596672000000000000,85.48999786376953,86.9800033569336,84.77999877929688,86.70999908447266,53961700
1596758400000000000,86.66999816894531,87.29000091552734,82.66999816894531,84.8499984741211,66543200
1597017600000000000,85.05000305175781,85.16000366210938,79.31999969482422,82.23999786376953,70536100
1597104000000000000,80.70999908447266,80.70999908447266,76.0999984741211,76.87999725341797,77877700
1597190400000000000,78.43000030517578,82.87999725341797,77.55000305175781,82.61000061035156,88513700
1597276800000000000,82.87999725341797,84.0199966430664,81.54000091552734,81.83999633789062,57407400
1597363200000000000,81.80999755859375,83.23999786376953,80.87999725341797,81.30000305175781,42389500
1597622400000000000,82.08999633789062,83.05999755859375,81.55000305175781,82.41999816894531,31450200
1597708800000000000,82.80000305175781,82.87999725341797,81.02999877929688,81.66000366210938,30970500
1597795200000000000,81.77999877929688,81.8499984741211,80.44999694824219,81.08999633789062,37507400
1597881600000000000,79.73999786376953,82.83999633789062,79.12000274658203,82.7699966430664,42948900
1597968000000000000,83.29000091552734,84.41000366210938,82.2300033569336,83.80999755859375,48280300
1598227200000000000,84.55000305175781,85.33000183105469,82.55000305175781,83.08000183105469,38036100
1598313600000000000,83.36000061035156,86.62000274658203,82.3499984741211,86.3499984741211,49234400
1598400000000000000,86.97000122070312,87.72000122070312,85.19999694824219,86.0199966430664,47157300
1598486400000000000,86.3499984741211,86.58000183105469,82.94000244140625,83.80000305175781,42194200
1598572800000000000,84.30000305175781,86.04000091552734,84.19000244140625,85.55000305175781,40723300
1598832000000000000,85.05000305175781,92.63999938964844,85.05000305175781,90.81999969482422,90655900
1598918400000000000,91.91999816894531,92.51000213623047,90.19000244140625,92.18000030517578,55825600
