Date,Open,High,Low,Close,Volume,ticker
,SPY,SPY,SPY,SPY,SPY,
1594166400000000000,292.9391383081536,294.5127306350818,291.1607272175918,294.4010009765625,54638600,SPY
1594252800000000000,295.01545713395797,295.2575569343359,289.2797661942762,292.72491455078125,83354200,SPY
1594339200000000000,292.6598304023353,295.9839300051364,291.2166082072431,295.7138977050781,57550400,SPY
1594598400000000000,298.0788826561616,300.48115517982075,292.4921732922841,293.15325927734375,102997500,SPY
1594684800000000000,291.7193316408675,297.7343758977281,290.5088893016334,296.9522399902344,93657000,SPY
1594771200000000000,300.2017827368121,300.78839167203427,297.27805833442494,299.68035888671875,87196500,SPY
1594857600000000000,297.76224134944226,299.1495981145738,297.11044736536496,298.693359375,54622500,SPY
1594944000000000000,299.7083084826566,300.35078226613393,297.7157020433569,299.559326171875,62774900,SPY
1595203200000000000,299.2892192089068,302.7343667985494,298.53501598457615,301.98016357421875,56308800,SPY
1595289600000000000,303.96352355612964,304.41044207064584,301.6264079672479,302.6227111816406,57292200,SPY
1595376000000000000,302.25961054884874,304.6619116162985,302.14788090207895,304.3453063964844,57792900,SPY
1595462400000000000,303.982069674928,304.6897283898605,299.33580032879735,300.7138366699219,75738000,SPY
1595548800000000000,298.84240677539,299.81074927379893,297.2594944208983,298.7772216796875,73766600,SPY
1595808000000000000,299.4755192820503,301.1329083647187,298.6747429393844,300.95599365234375,48293000,SPY
1595894400000000000,300.22036953174586,301.34704276942347,298.749215596455,299.04718017578125,57495000,SPY
1595980800000000000,299.9317737257446,303.2931250209833,299.8945210434383,302.7251281738281,48454200,SPY
1596067200000000000,299.7268881452924,302.06400349331875,297.622580720211,301.6449890136719,61861700,SPY
1596153600000000000,303.4513978199224,304.13112429544833,299.19618107689314,304.0286865234375,84986800,SPY
1596412800000000000,305.70473780623433,306.9151801141512,305.1553814716891,306.1423645019531,53077900,SPY
1596499200000000000,305.27641860176607,307.32489013671875,305.27641860176607,307.32489013671875,41917900,SPY
1596585600000000000,308.63780264140934,309.49444403185436,308.36777036179944,309.23370361328125,42697700,SPY
1596672000000000000,308.6471167207072,311.4218311803421,308.3212196195115,311.30078125,43679400,SPY
1596758400000000000,310.3230500920838,311.8128447873176,309.4105440925789,311.5242004394531,57308300,SPY
1597017600000000000,311.9804429194413,312.64152884506143,310.0250891347993,312.455322265625,44282100,SPY
1597104000000000000,313.6471440639934,314.28961783933227,309.14053577795084,309.8760986328125,69601100,SPY
1597190400000000000,312.3342967703969,314.9786690950141,312.30636436052487,314.196533203125,53774400,SPY
1597276800000000000,313.4236318971202,314.9506791323378,312.6973609576909,313.62847900390625,41816100,SPY
1597363200000000000,313.2374434195396,314.17788179345587,312.5018521642348,313.6378173828125,47260400,SPY
