Date,Open,High,Low,Close,Volume,ticker
,META,META,META,META,META,
1594166400000000000,236.81083576981618,245.64238997815906,235.2991248747992,242.25099182128906,29791300,META
1594252800000000000,243.66325706060678,245.18490802330976,237.93468962310945,243.16598510742188,22174900,META
1594339200000000000,242.3603890344966,244.1505709685798,238.01423734148625,243.7328643798828,22982700,META
1594598400000000000,245.6622747872609,248.7851419183328,237.11914662358635,237.69598388671875,24674900,META
1594684800000000000,235.46820057024456,239.01872946093565,230.76401232683585,238.4219970703125,23378100,META
1594771200000000000,240.23208441383412,243.48424724757712,236.751180730019,238.96900939941406,19133600,META
1594857600000000000,236.70144173489518,240.44092123356472,235.0405552883238,239.61544799804688,18880700,META
1594944000000000000,239.6850632070579,242.82782535430778,236.5621961855724,240.70944213867188,18152400,META
1595203200000000000,238.75019227597932,244.70751535259072,234.35431031552233,244.08094787597656,20872200,META
1595289600000000000,244.87659688257915,245.56283459216627,238.77009802812378,240.4309844970703,19364200,META
1595376000000000000,238.9490897396433,240.5801409770099,236.8207665984999,238.56121826171875,15427900,META
1595462400000000000,238.32255976583426,241.09733057137603,230.4855489726427,231.33091735839844,21771800,META
1595548800000000000,228.9340506017036,232.2160483323792,225.66199284630693,229.4512176513672,18325800,META
1595808000000000000,230.19710481889064,233.66805282068722,229.57053739541135,232.22596740722656,13163100,META
1595894400000000000,233.349828130188,233.6780294213985,228.57601462022583,228.8644256591797,14170100,META
1595980800000000000,229.8788572252625,232.42488696837475,229.05338403619285,232.01712036132812,13588300,META
1596067200000000000,228.96390374987794,233.6084220610452,227.75055894668677,233.22055053710938,20615300,META
1596153600000000000,254.42422820087077,254.45406330387704,247.64143150745372,252.28594970703125,53005100,META
1596412800000000000,251.27150389823336,254.00649955393584,248.9641699999736,250.5852813720703,23124900,META
1596499200000000000,250.1874450152718,251.42068483539606,246.07997411544883,248.46688842773438,17183500,META
1596585600000000000,248.82494196746038,250.89359511048758,246.4181475389332,247.76077270507812,13050100,META
1596672000000000000,247.68115498781899,265.1453550097536,247.31317867704402,263.8325500488281,45241600,META
1596758400000000000,262.63911501876026,277.36833671335603,261.9926676148653,266.975341796875,72766400,META
1597017600000000000,266.57754246912145,272.36576461835904,258.2730952384226,261.5650329589844,30248800,META
1597104000000000000,258.770358908135,264.4691059221122,253.7379696079102,254.73251342773438,28238300,META
1597190400000000000,257.5570520952234,262.4601465634631,256.70172850188493,258.4720458984375,21415700,META
1597276800000000000,260.1229035135618,263.7132222038238,258.15372632958474,259.874267578125,17374000,META
1597363200000000000,260.87880547751405,261.2169467581407,257.26860629898624,259.81463623046875,14792700,META
1597622400000000000,261.06779270249416,262.6590691282288,257.98470031845955,259.735107421875,13351100,META
1597708800000000000,259.52623020000823,263.7032961658379,257.8454486628186,260.90863037109375,18690400,META
1597795200000000000,259.96382271115937,266.4482374670504,259.92403246020814,261.1572570800781,23291500,META
1597881600000000000,260.07323237193305,268.15887921351106,260.03344211724726,267.5422668457031,20299700,META
1597968000000000000,267.22395728593585,269.01412385980524,264.9663539448466,265.5531311035156,15538600,META
1598227200000000000,269.59097944094526,275.73725248254004,267.3035106235973,269.90924072265625,23685600,META
1598313600000000000,270.92369385752926,281.5454148927193,268.785430649952,279.2878112792969,42127200,META
1598400000000000000,282.45045896866435,303.007694107932,282.45045896866435,302.2518310546875,69015200,META
1598486400000000000,298.52228442362065,299.5864536229766,290.4266829495857,291.6201477050781,30301300,META
1598572800000000000,293.3904549796101,295.6082988368587,289.3923993669517,292.0577697753906,17157400,META
1598832000000000000,292.3461886794062,295.2601949935816,289.9592590619496,291.60028076171875,17345100,META
1598918400000000000,293.1020055203256,299.84501151691796,291.11291784757185,293.8280334472656,17295900,META
1599004800000000000,297.2492739031753,301.94352213910605,291.45106619945614,300.8495178222656,24341400,META
1599091200000000000,294.37504016280684,295.9762716293363,282.0824920891478,289.5316162109375,32294100,META
1599177600000000000,285.6827359596533,287.42318778882435,269.6606482607697,281.1874084472656,30333700,META
1599523200000000000,269.7998518793171,277.77608255499916,267.95001490420884,269.6805114746094,24864000,META
1599609600000000000,274.26536539185327,276.9606012629098,269.8694982700699,272.2265625,22918800,META
1599696000000000000,274.00675569314234,277.6368342762263,265.5730138462213,266.6272277832031,24814700,META
1599782400000000000,268.58649215381655,269.90925238448807,261.2069942655825,265.1553039550781,18913900,META
1600041600000000000,269.4716431871986,275.130599594454,264.2502884612508,264.69781494140625,24093800,META
1600128000000000000,269.1931726887736,273.0221418812901,267.8306222436132,270.9336242675781,18478500,META
1600214400000000000,265.8316645228415,270.9535598650493,260.36167272316703,262.08221435546875,29183400,META
1600300800000000000,256.8708009448224,260.0732335625804,248.82494432109527,253.4296875,31281400,META
1600387200000000000,256.9901438807881,257.7857972305984,248.6857112210521,251.1521759033203,28130800,META
1600646400000000000,246.18937866810398,248.5862329957065,242.79799566314253,246.79605102539062,24709400,META
1600732800000000000,251.9279159837831,253.92695895974708,246.86569111256276,253.3600616455078,30293100,META
1600819200000000000,253.86725988329655,256.58236036812747,246.79605244162212,247.66131591796875,19641300,META
1600905600000000000,245.15506658086082,250.86375391899932,244.27986310971525,248.1685333251953,20006800,META
1600992000000000000,248.03924613057941,254.35460605594625,245.26447528720485,253.4296875,18351300,META
1601251200000000000,257.98467201937285,258.18359293242196,253.4296744808201,255.41876220703125,18826300,META
1601337600000000000,256.403337998699,261.8932089200155,255.49829948675043,260.36163330078125,20200200,META
1601424000000000000,260.55061932618884,264.6282249958597,258.68087195611713,260.4710388183594,20142500,META
1601510400000000000,263.90227776009453,266.86599969450043,263.3552603053203,265.17529296875,20009800,META
1601596800000000000,259.7847882675934,263.7032934300981,257.76586548395323,258.521728515625,16367600,META
1601856000000000000,260.769409944938,263.42482503124535,259.4168145246467,263.2060241699219,12822300,META
1601942400000000000,260.35172113192414,264.2403917248236,256.83102695440925,257.2487487792969,18696900,META
1602028800000000000,257.7957191447242,258.760427954206,253.4296871499855,256.711669921875,23133400,META
1602115200000000000,258.3327918862306,263.17621608294036,257.7360594439978,262.3209228515625,16312800,META
