date,open,high,low,close,volume,dividends,stock splits,symbol,capital gains,ma7,ma21,returns
2023-02-23 00:00:00-05:00,148.39691004897256,148.64408993049327,145.5790684516341,147.71469116210938,48394200,0.0,0.0,AAPL,,149.94353812081474,147.9636433919271,0.00329064132735013
2023-02-24 00:00:00-05:00,145.4505202010405,145.52961956815125,144.07620075664735,145.05503845214844,55469600,0.0,0.0,AAPL,,149.02685328892298,148.2021731422061,-0.0180053364295506
2023-02-27 00:00:00-05:00,146.0437354263551,147.48725716556407,145.7866587511589,146.25135803222656,44998500,0.0,0.0,AAPL,,147.980224609375,148.3989490327381,0.008247349370582358
2023-02-28 00:00:00-05:00,145.39120697933842,147.39830637793327,145.17368748018072,145.7471466064453,50547000,0.0,0.0,AAPL,,147.0903821672712,148.47910635811942,-0.003447567479476943
2023-03-01 00:00:00-05:00,145.1736799451875,145.56916169404062,143.37420328858403,143.6708221435547,55479000,0.0,0.0,AAPL,,146.06776210239954,148.59812999906995,-0.01424607281333079
2023-03-02 00:00:00-05:00,142.75131384795435,145.05503189340783,142.27671766674902,144.26405334472656,52238100,0.0,0.0,AAPL,,145.7047598702567,148.68475995744978,0.004129100065837443
2023-03-03 00:00:00-05:00,146.3700174255545,149.4053933099208,145.66803508048022,149.3262939453125,70732300,0.0,0.0,AAPL,,146.0042005266462,148.9588579450335,0.035090103759177316
2023-03-06 00:00:00-05:00,152.05515407809082,154.53684949594242,151.72888994336137,152.09471130371094,87558000,0.0,0.0,AAPL,,146.62991768973214,149.1114000592913,0.018539383019927635
2023-03-07 00:00:00-05:00,151.96614820893737,152.29242737720674,149.42514753967646,149.8898468017578,56182000,0.0,0.0,AAPL,,147.3206045968192,148.98595174153647,-0.014496654637453754
2023-03-08 00:00:00-05:00,151.086187071015,151.7387454006673,150.11724642455638,151.1455078125,47204800,0.0,0.0,AAPL,,148.01976885114397,149.05051458449591,0.008377225259312615
2023-03-09 00:00:00-05:00,151.8277639907766,152.79670487641312,148.53532624571014,148.89126586914062,53833600,0.0,0.0,AAPL,,148.46892874581474,148.87046377999442,-0.014914382676565086
2023-03-10 00:00:00-05:00,148.51554589298388,149.23730682187812,145.94486944980744,146.8248291015625,68572400,0.0,0.0,AAPL,,148.91950116838728,148.72034853980654,-0.013878831343903664
2023-03-13 00:00:00-04:00,146.1426162263365,151.4124925875259,146.03385648579933,148.77261352539062,84457100,0.0,0.0,AAPL,,149.56358119419642,148.71234494163878,0.013266042506208553
2023-03-14 00:00:00-04:00,149.57346291926225,151.66954312555754,148.40678132116508,150.86868286132812,73695900,0.0,0.0,AAPL,,149.78392246791296,148.78673444475447,0.014089080552313948
2023-03-15 00:00:00-04:00,149.48447760738804,151.52123700910988,148.22879983662045,151.26417541503906,77167900,0.0,0.0,AAPL,,149.66527448381697,148.74624343145462,0.0026214357162146484
2023-03-16 00:00:00-04:00,150.443542077547,154.69503836094123,149.92940378389787,154.0919189453125,76161100,0.0,0.0,AAPL,,150.26557050432478,148.87100946335565,0.018694072952268215
2023-03-17 00:00:00-04:00,154.31931404263202,154.9718724178721,152.53961624045886,153.25149536132812,98944600,0.0,0.0,AAPL,,150.56642586844308,148.855473109654,-0.005454040612490774
2023-03-20 00:00:00-04:00,153.32071734921686,156.03969557063917,152.4110822679711,155.62442016601562,73641400,0.0,0.0,AAPL,,151.52830505371094,149.02920532226562,0.01548386068985974
2023-03-21 00:00:00-04:00,155.5453489444009,157.60187209543255,154.77413390443738,157.4832305908203,73938300,0.0,0.0,AAPL,,153.05093383789062,149.34606570289247,0.011944207874456714
2023-03-22 00:00:00-04:00,157.50300984854792,160.31096943804832,156.029812451383,156.04959106445312,75701800,0.0,0.0,AAPL,,154.0905020577567,149.7862810407366,-0.009103442449006738
2023-03-23 00:00:00-04:00,157.03829837049406,159.72761624709545,155.9012620500719,157.1371612548828,67622100,0.0,0.0,AAPL,,154.98599897112166,150.25804065522692,0.006969388275939181
2023-03-24 00:00:00-04:00,157.06797183296018,158.53127238912836,156.06937062345713,158.44229125976562,59196500,0.0,0.0,AAPL,,156.01144409179688,150.76887875511534,0.008305673810447889
2023-03-27 00:00:00-04:00,158.13576925671327,158.9564080964957,156.08911303822106,156.49449157714844,52390300,0.0,0.0,AAPL,,156.35466875348772,151.31361461821058,-0.012293432940980287
2023-03-28 00:00:00-04:00,156.1879947191645,156.70213299816345,154.22043780927265,155.87159729003906,45992200,0.0,0.0,AAPL,,156.72896902901786,151.77172124953498,-0.003980295285999302
2023-03-29 00:00:00-04:00,157.57218957153339,159.2332458359396,157.55242604798346,158.95640563964844,51305700,0.0,0.0,AAPL,,157.20496695382255,152.4007335844494,0.019790702111490477
2023-03-30 00:00:00-04:00,159.70786439805926,160.63726316968356,159.45080275158003,160.52850341796875,49501700,0.0,0.0,AAPL,,157.64000592912947,153.20348031180245,0.009890119067514913
2023-03-31 00:00:00-04:00,160.60756909681194,163.13868814753852,160.08354906302839,163.03981018066406,68749800,0.0,0.0,AAPL,,158.63860866001673,154.0975639706566,0.015643992868709544
2023-04-03 00:00:00-04:00,162.41695595857647,164.41415847965385,162.36751696640553,164.29551696777344,56976200,0.0,0.0,AAPL,,159.6612309047154,154.81038411458334,0.0077018415669027895
2023-04-04 00:00:00-04:00,164.72065569074036,164.95793868784338,163.24745837486338,163.7615966796875,46278300,0.0,0.0,AAPL,,160.42113167898995,155.36595008486793,-0.0032497556716089004
2023-04-05 00:00:00-04:00,162.88164511746857,163.1881457283857,159.9748075653386,161.91268920898438,51511700,0.0,0.0,AAPL,,161.19515991210938,155.93846638997397,-0.011290238420913368
2023-04-06 00:00:00-04:00,160.5976809407093,163.09915484076092,160.17253885078875,162.8025360107422,45390100,0.0,0.0,AAPL,,162.18529401506697,156.49356297084265,0.005495843507418163
2023-04-10 00:00:00-04:00,159.59909001148102,160.20220947265625,158.27420958419825,160.20220947265625,47716900,0.0,0.0,AAPL,,162.36326599121094,157.0321793329148,-0.015972272925247055
2023-04-11 00:00:00-04:00,160.5186020856557,160.52848384854775,158.6993469072352,158.986083984375,47644200,0.0,0.0,AAPL,,162.1429203578404,157.61128670828683,-0.007591190485352284
2023-04-12 00:00:00-04:00,159.40135205289505,160.23187277591592,157.9775936210526,158.2939910888672,50133100,0.0,0.0,AAPL,,161.46494620186942,158.06468563988096,-0.004353166504659778
2023-04-13 00:00:00-04:00,159.80669298659305,163.92965033985465,159.59905531144463,163.69235229492188,68445600,0.0,0.0,AAPL,,161.3787798200335,158.67533656529017,0.03410338679895952
2023-04-14 00:00:00-04:00,162.7332972843388,164.44379244447808,161.97199432634915,163.3463134765625,49386500,0.0,0.0,AAPL,,161.3194536481585,159.25067647298178,-0.0021139583707363574
2023-04-17 00:00:00-04:00,163.22768401184308,163.52430285260365,162.17964384959518,163.36610412597656,41516200,0.0,0.0,AAPL,,161.52708435058594,159.69230433872767,0.00012115761288300497
2023-04-18 00:00:00-04:00,164.22629596467013,165.52151594579726,163.78136017187086,164.5921173095703,49923000,0.0,0.0,AAPL,,161.7827388218471,160.23233395531065,0.007504697441081953
2023-04-19 00:00:00-04:00,163.92967071563345,166.26304897753164,163.67259403000486,165.73902893066406,47720200,0.0,0.0,AAPL,,162.57371303013392,160.71398199172248,0.0069682050382557925
2023-04-20 00:00:00-04:00,164.21640012100644,165.9763194310247,163.69238005042013,164.77008056640625,52456400,0.0,0.0,AAPL,,163.3999982561384,161.06097484770277,-0.005846229282923887
2023-04-21 00:00:00-04:00,163.1881534195007,164.57235465877127,162.63447292379246,163.1584930419922,58337300,0.0,0.0,AAPL,,164.09492710658483,161.39949398949034,-0.009780826220841421
2023-04-24 00:00:00-04:00,163.13871709330454,163.73195482649055,162.041237847574,163.46499633789062,41949600,0.0,0.0,AAPL,,164.06244768415178,161.70081946963356,0.0018785616990195653
2023-04-25 00:00:00-04:00,163.32657200300784,164.4339329839802,161.883034935673,161.92259216308594,48714100,0.0,0.0,AAPL,,163.8590589250837,161.86654808407738,-0.009435684760402463
2023-04-26 00:00:00-04:00,161.22058862196803,163.41554697412082,160.96352700012233,161.91268920898438,45498800,0.0,0.0,AAPL,,163.65142822265625,162.1245574951172,-6.115856946997678e-05
2023-04-27 00:00:00-04:00,163.32656095584278,166.65854052357386,163.32656095584278,166.51023864746094,64902300,0.0,0.0,AAPL,,163.92544555664062,162.63115946451822,0.028395238575417592
2023-04-28 00:00:00-04:00,166.58933625125528,167.93399523157063,165.98621681699632,167.76589965820312,55275900,0.0,0.0,AAPL,,164.21499851771765,163.0506591796875,0.007541043847764328
2023-05-01 00:00:00-04:00,167.37044027854733,168.52724031442625,166.73766038490427,167.67694091796875,52472900,0.0,0.0,AAPL,,164.63026428222656,163.39106096540178,-0.0005302551973649372
2023-05-02 00:00:00-04:00,168.17125073880771,168.42832739487747,165.65001367704667,166.63873291015625,48425700,0.0,0.0,AAPL,,165.12744140625,163.56243823823473,-0.00619171605904012
2023-05-03 00:00:00-04:00,167.58791263315675,168.99189215573168,165.2743132122935,165.56103515625,65136000,0.0,0.0,AAPL,,165.4268755231585,163.6227010091146,-0.006467270454386442
2023-05-04 00:00:00-04:00,163.02992793451995,165.1556684360722,162.45646891900202,163.91976928710938,81235400,0.0,0.0,AAPL,,165.7121865408761,163.63023303803942,-0.009913358342992118
2023-05-05 00:00:00-04:00,169.05122033812108,172.33377562947254,168.8337008869275,171.6120147705078,113453200,0.0,0.0,AAPL,,167.0978044782366,164.09210568382628,0.046926893057818386
2023-05-08 00:00:00-04:00,170.53431814830344,171.88887398730245,170.1684967974759,171.54281616210938,55962800,0.0,0.0,AAPL,,167.8167441231864,164.50830950055803,-0.00040322706129269914
2023-05-09 00:00:00-04:00,171.09789605728315,171.58235891028352,169.66425593732595,169.83233642578125,45326900,0.0,0.0,AAPL,,168.11194937569755,164.96688697451637,-0.009971153409955136
2023-05-10 00:00:00-04:00,171.06822526711633,172.0668263741992,169.96084934197563,171.6021270751953,53724500,0.0,0.0,AAPL,,168.67269025530135,165.5676509312221,0.010420810822369342
2023-05-11 00:00:00-04:00,171.88885599180736,172.62049861686478,170.22779972610607,171.78997802734375,49514700,0.0,0.0,AAPL,,169.40858241489954,166.21031697591147,0.0010946889490834888
2023-05-12 00:00:00-04:00,171.89889318697968,172.33453386665053,169.30487018579348,170.85931396484375,45533100,0.24,0.0,AAPL,,170.1654793875558,166.55160086495536,-0.005417452596401584
2023-05-15 00:00:00-04:00,171.44347960387887,171.49298697857782,169.77023004875,170.36428833007812,37266700,0.0,0.0,AAPL,,171.08612496512276,166.8857901436942,-0.002897270410833319
2023-05-16 00:00:00-04:00,170.28507955206572,171.42367363249335,170.0969605927275,170.36428833007812,42110300,0.0,0.0,AAPL,,170.90787833077567,167.21903701055618,0.0
2023-05-17 00:00:00-04:00,170.00783790944186,171.21573009717264,168.7306172756303,170.97811889648438,57951600,0.0,0.0,AAPL,,170.82720729282923,167.52313232421875,0.0036030471668859754
2023-05-18 00:00:00-04:00,171.28506154552485,173.50286200077872,170.86922679282654,173.3147430419922,65496700,0.0,0.0,AAPL,,171.32469395228796,167.88388061523438,0.013666217411846038
2023-05-19 00:00:00-04:00,174.6414324508558,174.6414324508558,173.20580942819797,173.4236297607422,55809500,0.0,0.0,AAPL,,171.58490862165178,168.29595438639322,0.000628259990113067
2023-05-22 00:00:00-04:00,172.25533943207657,172.97811385055638,171.73059450812943,172.47315979003906,43570900,0.0,0.0,AAPL,,171.68250601632255,168.73950994582404,-0.005480625518070492
2023-05-23 00:00:00-04:00,171.41375772100255,171.66127945739515,169.5820908286863,169.85931396484375,50747300,0.0,0.0,AAPL,,171.5396488734654,169.04400126139322,-0.015155087483625262
2023-05-24 00:00:00-04:00,169.393985633902,170.71080319124064,168.82964388505917,170.1365509033203,45143500,0.0,0.0,AAPL,,171.50711495535714,169.43514215378534,0.0016321562356831354
2023-05-25 00:00:00-04:00,170.70089424192957,172.1761141248664,169.98803043113716,171.275146484375,56058300,0.0,0.0,AAPL,,171.63723754882812,169.88097345261346,0.006692245581619183
2023-05-26 00:00:00-04:00,171.60187949980389,174.0275895351184,171.39395459047836,173.69094848632812,54835000,0.0,0.0,AAPL,,172.0247846330915,170.22291201636904,0.014104801843935366
2023-05-30 00:00:00-04:00,175.20579349606086,177.21566879798618,174.81966018947244,175.54241943359375,55964400,0.0,0.0,AAPL,,172.34302411760603,170.59322248186385,0.010659570711086142
2023-05-31 00:00:00-04:00,175.57211342872856,177.57209321550437,175.0077566388477,175.49290466308594,99625300,0.0,0.0,AAPL,,172.63863481794084,170.96541123163132,-0.0002820672670889035
2023-06-01 00:00:00-04:00,175.9384564736909,178.33446519527467,175.17608525533697,178.3047637939453,68901800,0.0,0.0,AAPL,,173.47172110421317,171.52093651181175,0.01602263713315155
2023-06-02 00:00:00-04:00,179.2354435119536,179.97800874169684,177.48298533965166,179.15623474121094,61996900,0.0,0.0,AAPL,,174.7998526436942,172.16832696823846,0.004775368471083619
2023-06-05 00:00:00-04:00,180.81957270938136,183.11656642752385,176.2750624238164,177.7998046875,121946500,0.0,0.0,AAPL,,175.8946031842913,172.82928103492372,-0.007571213224425555
2023-06-06 00:00:00-04:00,178.18594757320713,178.33445457100666,175.6711182885981,177.43348693847656,64848400,0.0,0.0,AAPL,,176.7743661063058,173.1064939953032,-0.002060282066492003
2023-06-07 00:00:00-04:00,176.67111530134713,179.41366034455214,175.56222276728346,176.05726623535156,61944600,0.0,0.0,AAPL,,177.11241149902344,173.32146780831474,-0.007756262512060075
2023-06-08 00:00:00-04:00,176.1364534617516,179.04731136486936,175.70082791608735,178.77999877929688,50214900,0.0,0.0,AAPL,,177.5749228341239,173.74754696800596,0.01546503931456944
2023-06-09 00:00:00-04:00,179.70079329510486,180.42355258623877,178.83942242611607,179.16615295410156,48900000,0.0,0.0,AAPL,,178.09967258998327,174.1077386765253,0.002159940583070341
2023-06-12 00:00:00-04:00,179.4730552624109,182.0670780867689,179.17602617310777,181.9680633544922,54274900,0.0,0.0,AAPL,,178.6230010986328,174.59240940638952,0.01563861451614912
2023-06-13 00:00:00-04:00,180.98793513466913,182.32454373072363,180.63150315421507,181.4928741455078,54929100,0.0,0.0,AAPL,,178.95680672781808,175.09876941499255,-0.00261138795580107
2023-06-14 00:00:00-04:00,181.55225831570974,182.5621513412214,180.21564985689943,182.1265106201172,57462900,0.0,0.0,AAPL,,179.57490757533483,175.65887523832777,0.003491247122470398
2023-06-15 00:00:00-04:00,182.13639531405346,184.67101539623405,181.95817181365123,184.1660614013672,65433200,0.0,0.0,AAPL,,180.53670392717635,176.31610252743675,0.011198538720725404
2023-06-16 00:00:00-04:00,184.878923163322,185.13635542691418,182.4433178422068,183.0868682861328,101256200,0.0,0.0,AAPL,,181.54093279157365,176.89270964122954,-0.00585989137750198
2023-06-20 00:00:00-04:00,182.58193651385486,184.2551858622496,182.58193651385486,183.1759796142578,49799100,0.0,0.0,AAPL,,182.16893005371094,177.36229233514695,0.0004867161089114891
2023-06-21 00:00:00-04:00,183.0670826761933,183.57203672168455,180.77998409317422,182.13641357421875,49515700,0.0,0.0,AAPL,,182.59325299944197,177.77718680245536,-0.005675231229707256
2023-06-22 00:00:00-04:00,181.91859254012144,185.19577812392734,181.84927919785179,185.14627075195312,51245300,0.0,0.0,AAPL,,183.04728262765067,178.3806682768322,0.01652529068004238
2023-06-23 00:00:00-04:00,183.71063403229002,185.70070333532985,183.17597862652977,184.8294219970703,53117000,0.0,0.0,AAPL,,183.52393232073103,179.0935305640811,-0.0017113428944367515
2023-06-26 00:00:00-04:00,184.97797462018883,186.18588209023153,183.39382921791082,183.43344116210938,48088700,0.0,0.0,AAPL,,183.71063668387276,179.72671581449964,-0.007552806365336506
2023-06-27 00:00:00-04:00,184.04725298888982,186.52247023555708,183.82943266258093,186.19573974609375,50730800,0.0,0.0,AAPL,,184.00059073311942,180.43722025553384,0.015058860404538743
2023-06-28 00:00:00-04:00,186.0670251747448,188.0174975900725,185.7403097900696,187.3739471435547,51216800,0.0,0.0,AAPL,,184.61303056989397,181.0887916201637,0.006327789234424008
2023-06-29 00:00:00-04:00,187.20563240999925,188.1858238773272,187.06702084863718,187.7105712890625,46347300,0.0,0.0,AAPL,,185.26082938058036,181.66822742280505,0.0017965365550522971
2023-06-30 00:00:00-04:00,189.7303801784341,192.5521191164762,189.3640377084909,192.04718017578125,85213200,0.0,0.0,AAPL,,186.67665318080358,182.45652625674293,0.02310263538669144
2023-07-03 00:00:00-04:00,191.85906155166862,191.95807629669292,189.8590815409033,190.55215454101562,31458200,0.0,0.0,AAPL,,187.44892229352678,183.03973533993675,-0.007784678917947319
2023-07-05 00:00:00-04:00,189.6709759307026,191.06698713435688,188.7303811843197,189.433349609375,46920300,0.0,0.0,AAPL,,188.10662623814173,183.5291217622303,-0.00587138431646439
2023-07-06 00:00:00-04:00,187.95811200082892,190.11650951153766,187.32445692665846,189.90858459472656,45094300,0.0,0.0,AAPL,,189.03164672851562,184.10573032924108,0.0025087186935750516
2023-07-07 00:00:00-04:00,189.51255404191053,190.7600582083635,188.35415407859097,188.78977966308594,46815000,0.0,0.0,AAPL,,189.40222385951452,184.6465061732701,-0.005891281502772516
2023-07-10 00:00:00-04:00,187.38387649073601,188.10665094106523,185.18588195082552,186.74032592773438,59922200,0.0,0.0,AAPL,,189.31170654296875,185.1552233014788,-0.010855745152142271
2023-07-11 00:00:00-04:00,187.28485666382537,187.4234682366511,184.75023641356677,186.21556091308594,46638100,0.0,0.0,AAPL,,189.09813363211495,185.5092976888021,-0.0028101322627631653
2023-07-12 00:00:00-04:00,187.79968989475896,189.7996698114742,186.60169311695756,187.88880920410156,60750200,0.0,0.0,AAPL,,188.50408063616072,185.9246622721354,0.008985544939483336
2023-07-13 00:00:00-04:00,188.61155673528532,189.2947191217671,187.8986929500458,188.65115356445312,41342300,0.0,0.0,AAPL,,188.23250906808036,186.24290466308594,0.004057422917207676
2023-07-14 00:00:00-04:00,188.3442359735881,189.28481555311026,187.75019286903466,188.7996826171875,41616200,0.0,0.0,AAPL,,188.14198521205358,186.59084792364212,0.000787321200681923
2023-07-17 00:00:00-04:00,189.99769273438966,192.39371661286773,189.90858852856573,192.06698608398438,50520200,0.0,0.0,AAPL,,188.45032828194755,187.06420389811197,0.017305661860786525
2023-07-18 00:00:00-04:00,191.433317028607,192.40359800546008,190.51252831302557,191.80953979492188,48288200,0.0,0.0,AAPL,,188.88172258649553,187.42817905970983,-0.0013403984428116411
2023-07-19 00:00:00-04:00,191.18579595006162,196.26493172677777,190.74024473686075,193.1659698486328,80507300,0.0,0.0,AAPL,,189.79967171805245,187.90813627697173,0.007071754904167893
2023-07-20 00:00:00-04:00,193.1560618639693,194.52238670645607,190.5917402572243,191.2154998779297,59581200,0.0,0.0,AAPL,,190.51394871303015,188.29097057524183,-0.010097378809691637
2023-07-21 00:00:00-04:00,192.17589935868594,193.03727024392953,189.33433929774543,190.0373077392578,71951700,0.0,0.0,AAPL,,190.8208770751953,188.66720363071985,-0.00616159327786725
2023-07-24 00:00:00-04:00,191.49270963252084,192.9778399722658,190.34420521064493,190.83924865722656,45377800,0.0,0.0,AAPL,,191.13346208844865,188.93829781668526,0.004219913066065173
2023-07-25 00:00:00-04:00,191.4135192381226,192.51251639930572,191.00757994716116,191.7006378173828,37283200,0.0,0.0,AAPL,,191.54788425990515,189.2654985700335,0.004513689747874805
2023-07-26 00:00:00-04:00,191.75014067908202,193.70061320853526,191.40361930588426,192.57191467285156,47471900,0.0,0.0,AAPL,,191.6200169154576,189.70066397530692,0.004544986732379908
2023-07-27 00:00:00-04:00,194.07685782549473,195.24515323301043,190.6412547294524,191.3046112060547,47460200,0.0,0.0,AAPL,,191.54788425990515,189.9439435686384,-0.006580936108725011
2023-07-28 00:00:00-04:00,192.74022840055838,194.68080550669023,192.21548351570434,193.88873291015625,48291400,0.0,0.0,AAPL,,191.65113612583704,190.25417146228608,0.013507890310695103
2023-07-31 00:00:00-04:00,194.1164606567971,194.54220593555127,193.3243880114047,194.50259399414062,38824100,0.0,0.0,AAPL,,192.12072099958147,190.57760111490884,0.0031660482523696576
2023-08-01 00:00:00-04:00,194.29468863259882,194.77982161953312,193.3441984148306,193.67092895507812,35175100,0.0,0.0,AAPL,,192.63980974469865,190.65492248535156,-0.004275855771299186
2023-08-02 00:00:00-04:00,193.10653416590776,193.24514572174746,189.9481697787374,190.67092895507812,50389300,0.0,0.0,AAPL,,192.61576407296317,190.66057840983072,-0.015490192648871193
2023-08-03 00:00:00-04:00,189.67096144116343,190.46301890335675,188.79968010371752,189.27491760253906,61235200,0.0,0.0,AAPL,,192.26923261369978,190.65303402855284,-0.007321574191669011
2023-08-04 00:00:00-04:00,183.68094960257173,185.52251207833032,180.11663025996506,180.18594360351562,115956800,0.0,0.0,AAPL,,190.49980817522322,190.19005112420945,-0.048019960141308826
2023-08-07 00:00:00-04:00,180.32454086912372,181.31462781819698,175.5919264611557,177.07705688476562,97576100,0.0,0.0,AAPL,,188.46730041503906,189.6323024204799,-0.017253769392749363
2023-08-08 00:00:00-04:00,177.9087137403543,178.48296594319257,175.81962982094473,178.0176239013672,67823000,0.0,0.0,AAPL,,186.1999991280692,189.21693565731957,0.005311625532683495
2023-08-09 00:00:00-04:00,179.0770095774785,179.13641237321562,175.25527360727992,176.423583984375,60378500,0.0,0.0,AAPL,,183.6172834123884,188.75065104166666,-0.008954393851899667
2023-08-10 00:00:00-04:00,177.70080592181807,178.95822060931928,175.8394526832055,176.20578002929688,54686900,0.0,0.0,AAPL,,181.12226213727678,188.19431631905692,-0.0012345512439958517
