date,open,high,low,close,volume,dividends,stock splits,symbol,ma7,ma21,returns,target,prediction,signal,daily_return,strategy_return,cumulative_market,cumulative_strategy
2023-02-03 00:00:00-05:00,102.31637258300908,107.16727723378528,101.96846066058136,104.15534210205078,65309300,0.0,0.0,GOOGL,100.20190974644252,94.50749024890716,-0.0274735353687038,189.97999572753903,203.32479265149112,1,-0.5886523623854883,-0.0,0.42046154449811746,4.520525714887476
2023-02-03 00:00:00-05:00,183.9499969482422,199.0,183.69000244140625,189.97999572753903,232662000,0.0,0.0,TSLA,176.81571524483817,143.8971423194522,0.0090826547844735,152.52427673339844,155.6822186642297,0,0.8240062573208946,0.8240062573208946,0.766924488127374,8.245467190334766
2023-02-03 00:00:00-05:00,146.13701293629845,155.36745253753844,145.93957351960248,152.52427673339844,154357300,0.0,0.0,AAPL,144.96927751813615,137.0297379266648,0.0243999047730607,103.38999938964844,178.31125622497038,1,-0.1971561208363113,-0.0,0.6157206310738073,8.245467190334766
2023-02-03 00:00:00-05:00,105.26000213623048,108.77999877929688,102.5199966430664,103.38999938964844,144374800,0.0,0.0,AMZN,103.79857199532644,96.90285746256512,-0.0843149762083984,102.18000030517578,182.56227618327836,1,-0.3221407004580209,-0.3221407004580209,0.4173719556932363,5.589266614036696
2023-02-06 00:00:00-05:00,102.93000030517578,103.9499969482422,100.6500015258789,102.18000030517578,81945200,0.0,0.0,AMZN,104.22142900739398,97.8104763939267,-0.011703250716856,251.65660095214844,197.65831817727098,1,-0.011703250716856073,-0.011703250716856073,0.4124873470535738,5.523854025529271
2023-02-06 00:00:00-05:00,252.31327154852,253.1561309156688,249.7062399296844,251.65660095214844,22518000,0.0,0.0,MSFT,247.9827139718192,237.4187810988653,-0.0061158054635597,194.75999450683597,192.78586528146292,0,1.4628753200287585,1.0,1.0159049068823842,11.047708051058542
2023-02-06 00:00:00-05:00,193.00999450683597,198.1699981689453,189.9199981689453,194.75999450683597,186188100,0.0,0.0,TSLA,181.74285670689173,147.91714223225912,0.025160537355481,102.28656005859376,162.48573959483764,0,-0.2260882735840939,-0.0,0.7862207203597363,11.047708051058542
2023-02-06 00:00:00-05:00,101.78954082369673,103.73785531442373,101.27263657241323,102.28656005859376,31999600,0.0,0.0,GOOGL,100.96590205601284,95.29798816499256,-0.0179422582245086,149.7896728515625,210.61868206374845,1,-0.47480713214436054,-0.0,0.4129175148932567,11.047708051058542
2023-02-06 00:00:00-05:00,150.6189423816567,151.14216353764462,148.85182446235734,149.7896728515625,69858300,0.0,0.0,AAPL,146.06507873535156,138.2853771391369,-0.0179289745895063,152.67233276367188,194.74471413971423,1,0.46441206709617644,0.46441206709617644,0.6046813915250502,16.178396983725712
2023-02-07 00:00:00-05:00,148.7136179890826,153.2449175425215,148.7136179890826,152.67233276367188,83322600,0.0,0.0,AAPL,147.29486301967077,139.46203976585753,0.0192447173241776,262.2317810058594,193.87170877110228,1,0.01924471732417765,0.01924471732417765,0.6163183139761401,16.48974566043584
2023-02-07 00:00:00-05:00,255.34177832539396,263.41767657007773,254.90072770646373,262.2317810058594,50841400,0.0,0.0,MSFT,250.6989528111049,239.40835643949964,0.0420222637264411,102.11000061035156,188.7688556405652,0,0.7176116736997746,0.7176116736997746,1.0585955308003812,28.322979642704798
2023-02-07 00:00:00-05:00,101.16999816894533,102.41000366210938,98.08000183105467,102.11000061035156,119501300,0.0,0.0,AMZN,104.2028579711914,98.57380966913132,-0.0006850625818668,196.80999755859372,189.03265667657882,1,-0.6106116496685428,-0.0,0.41220476740661377,28.322979642704798
2023-02-07 00:00:00-05:00,196.42999267578125,197.5,189.5500030517578,196.80999755859372,186010300,0.0,0.0,TSLA,184.4442858014788,151.90523747035436,0.010525791279409,106.998291015625,159.68248605119572,0,0.9274311662147008,0.9274311662147008,0.794496315561789,54.590593683413736
2023-02-07 00:00:00-05:00,102.60464317977392,107.53507265289667,102.50524085818532,106.998291015625,49010200,0.0,0.0,GOOGL,102.14028712681362,96.25889187767392,0.0460640279068158,261.4183349609375,207.6789284339613,1,-0.4563371152739851,-0.0,0.43193815882251246,54.590593683413736
2023-02-08 00:00:00-05:00,267.75949222350795,271.248595796035,260.908671127071,261.4183349609375,54686000,0.0,0.0,MSFT,254.0620531354632,241.25698852539065,-0.0031020116699878,149.97723388671875,180.46180231045463,0,1.4432010313394863,1.0,1.0553117551100413,109.18118736682747
2023-02-08 00:00:00-05:00,151.9121758883524,152.6032212233435,149.23682494273,149.97723388671875,64120100,0.0,0.0,AAPL,148.5528499058315,140.4854496547154,-0.017652830923367,100.0500030517578,195.29324537945578,1,-0.42629412772776965,-0.0,0.6054385509845446,109.18118736682747
2023-02-08 00:00:00-05:00,102.04000091552734,102.66999816894533,98.77999877929688,100.0500030517578,75878300,0.0,0.0,AMZN,104.13142939976284,99.17809549967448,-0.0201742977796527,201.2899932861328,198.45288214827156,1,-0.3328987309678757,-0.3328987309678757,0.4038888256827602,72.83490864684474
2023-02-08 00:00:00-05:00,196.1000061035156,203.0,194.30999755859372,201.2899932861328,180673600,0.0,0.0,TSLA,189.39142717633928,155.78714207240515,0.0227630495559825,98.77759552001952,164.775949135077,0,1.011893924500948,1.0,0.8125814745649677,145.66981729368948
2023-02-08 00:00:00-05:00,101.4416186539757,102.52511683659164,97.45552266827733,98.77759552001952,94743500,0.0,0.0,GOOGL,102.48536028180804,96.79614621117,-0.0768301569826475,148.94068908691406,193.6819958415615,1,-0.5092771681918256,-0.0,0.398752282273383,145.66981729368948
2023-02-09 00:00:00-05:00,151.81347999768036,152.35644968138112,148.49644664158131,148.94068908691406,56007100,0.0,0.0,AAPL,149.4808284214565,141.43223281133743,-0.0069113476288515,98.23999786376952,196.70560364596633,1,0.5078387796626196,0.5078387796626196,0.6012541546907822,219.6465995417935
2023-02-09 00:00:00-05:00,101.31999969482422,101.77999877929688,97.56999969482422,98.23999786376952,64622500,0.0,0.0,AMZN,103.43285805838448,99.57666669573102,-0.0180910058248766,207.32000732421875,200.72162922423345,1,-0.34040859844255356,-0.34040859844255356,0.3965820705847308,144.87700843909874
2023-02-09 00:00:00-05:00,207.77999877929688,214.0,204.7700042724609,207.32000732421875,215431400,0.0,0.0,TSLA,194.26285661969865,159.9999996366955,0.0299568495166786,94.44359588623048,153.54704394265056,0,1.1103421399877438,1.0,0.8369238555185512,289.7540168781975
2023-02-09 00:00:00-05:00,99.40384566123063,99.43366560150317,93.07181796240208,94.44359588623048,119455000,0.0,0.0,GOOGL,101.9414803641183,97.10808526901972,-0.0438763427169137,258.3702087402344,186.52459564401696,1,-0.5444549848074516,-0.0,0.3812564904772046,289.7540168781975
2023-02-09 00:00:00-05:00,268.3474748100803,268.5239129821001,257.5665312216428,258.3702087402344,42375100,0.0,0.0,MSFT,256.27564566476,242.8797309512184,-0.0116599557607869,97.61000061035156,180.42917236981793,0,1.7357091427509248,1.0,1.0430068667316195,579.508033756395
2023-02-10 00:00:00-05:00,97.55999755859376,98.81999969482422,96.2300033569336,97.61000061035156,52740100,0.0,0.0,AMZN,102.355715070452,99.69666689918157,-0.0064128386310796,257.8605651855469,205.77153002150754,1,-0.6222087635943789,-0.0,0.39403885376209136,579.508033756395
2023-02-10 00:00:00-05:00,256.32182338936,258.8308405007959,255.46915357779656,257.8605651855469,25818500,0.0,0.0,MSFT,257.72477068219865,244.1552421933129,-0.0019725321939105,149.30650329589844,192.89828659785314,0,1.6417433006162763,1.0,1.0409495021085213,1159.01606751279
2023-02-10 00:00:00-05:00,147.77400037597403,149.6327824911062,147.53670230127932,149.30650329589844,57450700,0.23,0.0,AAPL,150.30029296875,142.26668802897134,0.0024561065967063,196.88999938964844,199.27095554667292,1,-0.42097969424497683,-0.0,0.6027308989864152,1159.01606751279
2023-02-10 00:00:00-05:00,202.22999572753903,206.1999969482422,192.88999938964844,196.88999938964844,204754100,0.0,0.0,TSLA,196.47428458077567,163.50809478759766,-0.0503087380189952,94.00621032714844,152.5800626507665,0,0.31869674155752037,0.31869674155752037,0.7948192725294206,1528.390711641927
2023-02-10 00:00:00-05:00,94.88096138096122,96.17321432273816,93.68811834540642,94.00621032714844,54980700,0.0,0.0,GOOGL,101.1093270438058,97.25245739164806,-0.0046311828237556,265.9168701171875,205.48606478980935,1,-0.522544514101457,-0.0,0.379490821967061,1528.390711641927
2023-02-13 00:00:00-05:00,262.31016177286494,269.1315501475347,261.82989942164016,265.9168701171875,44630900,0.0,0.0,MSFT,258.66564505440846,245.68650890531995,0.0312428731622596,99.54000091552734,188.6477315201467,0,1.8287159879307704,1.0,1.0734717553712152,3056.781423283854
2023-02-13 00:00:00-05:00,97.8499984741211,99.68000030517578,96.91000366210938,99.54000091552734,52841500,0.0,0.0,AMZN,100.44571467808316,99.9000004359654,0.0197725672892896,152.11448669433594,206.24051609908187,1,-0.6256724860229408,-0.0,0.40183001351269687,3056.781423283854
2023-02-13 00:00:00-05:00,149.24719136406156,152.5198501850578,149.21753098880535,152.11448669433594,62199000,0.0,0.0,AAPL,150.7607421875,143.23861694335938,0.018806839196231,194.63999938964844,198.42920290436246,1,0.5281744554475631,0.5281744554475631,0.6140663620822525,4671.295286949031
2023-02-13 00:00:00-05:00,194.4199981689453,196.3000030517578,187.6100006103516,194.63999938964844,172475500,0.0,0.0,TSLA,197.38428388323103,166.89285677955263,-0.0114277007820352,94.04597473144533,163.16046854726883,0,0.27956254278900294,0.27956254278900294,0.7857363157071596,5977.214475486787
2023-02-13 00:00:00-05:00,94.17519699474974,94.63245375403224,93.28056090749652,94.04597473144533,50076100,0.0,0.0,GOOGL,99.24479566301618,97.41718364897228,0.0004229976313105,99.6999969482422,206.9338248415043,1,-0.5168209256763541,-0.0,0.3796513456858574,5977.214475486787
2023-02-14 00:00:00-05:00,98.41000366210938,100.91999816894533,97.5199966430664,99.6999969482422,56202900,0.0,0.0,AMZN,99.91857147216795,99.97523825509208,0.0016073541414833,209.25,205.3916561475774,1,0.06011976836799571,0.06011976836799571,0.402475896649089,6336.563225238883
2023-02-14 00:00:00-05:00,191.94000244140625,209.82000732421875,189.44000244140625,209.25,216455700,0.0,0.0,TSLA,200.1371416364397,171.02857099260603,0.0750616556523096,266.7499694824219,159.61078841028106,0,1.0987964534104155,1.0,0.8447149844702849,12673.126450477766
2023-02-14 00:00:00-05:00,267.24001239002024,269.4941978010345,263.91750711977755,266.7499694824219,37047900,0.0,0.0,MSFT,260.6006186349051,247.22384425571985,0.0031329315995154,94.11556243896484,187.32493877355392,0,0.274790774109543,0.0,1.076834868954805,12673.126450477766
2023-02-14 00:00:00-05:00,93.86705282200349,94.28454715835976,91.70999116691762,94.11556243896484,54726100,0.0,0.0,GOOGL,97.81054142543248,97.53836168561664,0.0007399328649444,151.47181701660156,205.33240137649045,1,-0.6471768577084437,-0.0,0.3799322621937506,12673.126450477766
2023-02-14 00:00:00-05:00,150.40399819813007,152.03539434579272,149.15821711991074,151.47181701660156,61707600,0.0,0.0,AAPL,150.61039079938615,144.1164797828311,-0.0042249077763761,96.3620834350586,197.3549064939363,1,0.6094237030653988,0.6094237030653988,0.6114719883338801,20396.43010134398
2023-02-15 00:00:00-05:00,93.92668484231352,96.54101064765248,93.58871543180898,96.3620834350586,50169000,0.0,0.0,GOOGL,96.96418762207033,97.80580502464656,0.0238698142780653,101.16000366210938,207.84170966851917,1,-0.3638282993297879,-0.3638282993297879,0.38900117473056056,12975.631625173106
2023-02-15 00:00:00-05:00,99.08999633789062,101.16999816894533,98.4499969482422,101.16000366210938,47957600,0.0,0.0,AMZN,99.77285766601562,100.21857161748976,0.0146439995843241,264.6178283691406,207.4607064866924,1,0.04979054059457155,0.04979054059457155,0.4083697535123186,13621.695338346493
2023-02-15 00:00:00-05:00,263.63528781822424,266.00321414410365,261.53263664657936,264.6178283691406,28922400,0.68,0.0,MSFT,262.4522225516183,248.60737827845983,-0.0079930322669512,153.57777404785156,190.54055005274523,0,1.6158345076084277,1.0,1.0682276931010708,27243.390676692987
2023-02-15 00:00:00-05:00,151.38281594677636,153.745854522139,151.1554147270533,153.57777404785156,65573800,0.0,0.0,AAPL,151.15154811314173,145.03915332612536,0.0139032928549287,214.2400054931641,197.08805749935485,1,-0.4196242369822063,-0.0,0.6199734624602715,27243.390676692987
2023-02-15 00:00:00-05:00,211.75999450683597,214.66000366210935,206.1100006103516,214.2400054931641,181006400,0.0,0.0,TSLA,202.92000034877236,174.9690471830822,0.0238470991310111,98.1500015258789,160.06332383038398,0,0.39499355828931004,0.39499355828931004,0.8648589864423981,38004.354499945766
2023-02-16 00:00:00-05:00,99.20999908447266,100.62999725341795,98.0999984741211,98.1500015258789,56339200,0.0,0.0,AMZN,99.20714351109096,100.34666697184244,-0.0297548638519662,202.0399932861328,204.647606952375,1,-0.5418689366631357,-0.0,0.3962187670952985,38004.354499945766
2023-02-16 00:00:00-05:00,210.77999877929688,217.6499938964844,201.83999633789065,202.0399932861328,229586500,0.0,0.0,TSLA,203.6671425955636,178.4576183500744,-0.0569455372209675,151.97605895996094,145.53118935840223,0,1.0584818150294328,1.0,0.8156091268390542,76008.70899989153
2023-02-16 00:00:00-05:00,151.77830301928833,154.5664988468429,151.6201193880744,151.97605895996094,68167900,0.0,0.0,AAPL,151.05208042689733,145.9198731921968,-0.0104293417313859,94.94060516357422,196.14266945237534,1,-0.24779219951403575,-0.0,0.6135075473558828,76008.70899989153
2023-02-16 00:00:00-05:00,94.80144040094764,97.09766656819714,94.1751913852172,94.94060516357422,42462600,0.0,0.0,GOOGL,95.24166107177734,98.01360648018974,-0.0147514273333696,257.5730285644531,208.95500271803067,1,-0.37529235977498976,-0.37529235977498976,0.38326285216892725,47483.22123587174
2023-02-16 00:00:00-05:00,259.41037480496044,262.0828866051788,257.32739339893584,257.5730285644531,29603600,0.0,0.0,MSFT,261.7866864885603,249.8673306419736,-0.0266225440972935,97.1999969482422,190.43578786195178,0,1.7129912235199862,1.0,1.0397887542355375,94966.44247174347
2023-02-17 00:00:00-05:00,97.8000030517578,97.94000244140624,95.6500015258789,97.1999969482422,60029400,0.0,0.0,AMZN,98.7999997820173,100.51428585960753,-0.009679109147912,208.30999755859372,203.4351701520766,1,-0.6226313077499898,-0.0,0.3923837224021321,94966.44247174347
2023-02-17 00:00:00-05:00,199.9900054931641,208.44000244140625,197.5,208.30999755859372,213738500,0.0,0.0,TSLA,204.67000034877236,182.3214278448196,0.0310334808989092,93.78752136230467,156.91016220083853,0,1.143107038053882,1.0,0.8409203170977899,189932.88494348695
2023-02-17 00:00:00-05:00,94.28454056145196,94.99030691417173,92.65431819496185,93.78752136230467,34284100,0.0,0.0,GOOGL,94.52879333496094,98.07514190673828,-0.0121453175833761,150.8291473388672,210.19954060925858,1,-0.5497694663650313,-0.0,0.378608003111425,189932.88494348695
2023-02-17 00:00:00-05:00,150.63140647639398,151.2740680510971,149.1483273778538,150.8291473388672,59144100,0.0,0.0,AAPL,151.1737823486328,146.74315679640998,-0.0075466598419683,253.55438232421875,197.57654075721788,1,0.6082005915926554,0.6082005915926554,0.6088776145855076,305450.1779290155
2023-02-17 00:00:00-05:00,254.8611778945761,255.5489382084048,251.5303514263651,253.55438232421875,30000100,0.0,0.0,MSFT,260.6632646833147,251.11700148809524,-0.0156019683529433,91.24278259277344,190.23908872655508,0,0.6810701830366992,0.6810701830366992,1.023566002998208,513483.1865197224
2023-02-21 00:00:00-05:00,92.4455681064548,92.5449704263462,91.17320021045836,91.24278259277344,33629300,0.0,0.0,GOOGL,94.07153429303852,97.78024437313988,-0.0271330208173519,94.58000183105467,210.58342853752362,1,-0.6401451169709946,-0.0,0.3683352242813867,513483.1865197224
2023-02-21 00:00:00-05:00,95.33999633789062,95.61000061035156,94.2699966430664,94.58000183105467,56580400,0.0,0.0,AMZN,98.27714320591518,100.38714308965774,-0.0269546831218793,146.8050537109375,205.05720399122632,1,0.036575158532545116,0.036575158532545116,0.381807143502599,532263.9154704777
2023-02-21 00:00:00-05:00,148.50565230235682,149.59324968756485,146.73585119733022,146.8050537109375,58867200,0.0,0.0,AAPL,150.86869158063615,147.25259254092262,-0.0266798142065258,248.258544921875,197.4598310052383,1,0.5521785881667756,0.5521785881667756,0.5926328729538536,826168.652847086
2023-02-21 00:00:00-05:00,250.0369411045044,251.029316758868,247.19739921785944,248.258544921875,28397400,0.0,0.0,MSFT,259.218741280692,251.7275891985212,-0.020886396653054,197.3699951171875,191.39347506605333,0,0.6910762854983299,0.6910762854983299,1.0021873974590063,1397114.2166518094
2023-02-21 00:00:00-05:00,204.9900054931641,209.7100067138672,197.22000122070312,197.3699951171875,180018600,0.0,0.0,TSLA,203.2485700334821,185.36666579473587,-0.0525178943383599,247.1187896728516,158.43040708024571,0,-0.20498206746801695,-0.0,0.7967569527374679,1397114.2166518094
2023-02-22 00:00:00-05:00,249.6537463098398,249.89938146855127,245.9692189291674,247.1187896728516,22491100,0.0,0.0,MSFT,257.6842019217355,252.17376055036272,-0.0045910010847043,147.230224609375,192.21259381877704,0,0.252058548849464,0.0,0.997586354030195,1397114.2166518094
2023-02-22 00:00:00-05:00,147.19066738077868,148.25848625294472,145.49996548151248,147.230224609375,51011300,0.0,0.0,AAPL,150.57208033970423,147.62996055966332,0.0028961598234531,95.79000091552734,199.80599577261393,1,-0.40421274802986107,-0.0,0.59434923247056,1397114.2166518094
2023-02-22 00:00:00-05:00,95.0999984741211,97.01000213623048,94.8000030517578,95.79000091552734,59534100,0.0,0.0,AMZN,98.01714324951172,100.30476234072732,0.0127933924830541,200.8600006103516,205.1613119409965,1,-0.34938630182984964,-0.34938630182984964,0.3866917521422615,908981.6472619263
2023-02-22 00:00:00-05:00,197.92999267578125,201.9900054931641,191.77999877929688,200.8600006103516,191828500,0.0,0.0,TSLA,203.81571306501115,188.08618963332404,0.0176825534757292,91.10362243652344,159.18305195169756,0,1.0968785749097183,1.0,0.8108456501614073,1817963.2945238526
2023-02-22 00:00:00-05:00,91.1533198070276,91.56087919828258,90.06982157275489,91.10362243652344,30884000,0.0,0.0,GOOGL,93.65687888009208,97.39493633451916,-0.0015251634408289,147.71469116210938,211.70785259185845,1,-0.5464322306099392,-0.0,0.3677734528633431,1817963.2945238526
2023-02-23 00:00:00-05:00,148.39691004897256,148.6440899304933,145.5790684516341,147.71469116210938,48394200,0.0,0.0,AAPL,149.94353812081474,147.9636448451451,0.0032905373473397,250.3218688964844,199.52171813183298,1,0.621392072143232,0.621392072143232,0.5963049608173672,2947631.273188366
2023-02-23 00:00:00-05:00,251.0980693615476,252.35572011024465,246.1067613934901,250.3218688964844,29219100,0.0,0.0,MSFT,255.4563446044922,252.7976604643322,0.0129616984118172,90.34815216064452,190.2147731900904,0,0.6946308246467432,0.6946308246467432,1.0105167674908788,4995146.815237731
2023-02-23 00:00:00-05:00,91.37201052858497,91.39189554414554,89.22489146663528,90.34815216064452,41206400,0.0,0.0,GOOGL,93.12861851283482,97.0725842430478,-0.0082924285080462,202.07000732421875,208.5453153392782,1,-0.6390720772462506,-0.0,0.36472371779831647,4995146.815237731
2023-02-23 00:00:00-05:00,203.91000366210935,205.13999938964844,196.3300018310547,202.07000732421875,146360000,0.0,0.0,TSLA,204.87714276994976,190.8566662016369,0.0060241297928425,95.81999969482422,167.27966172582336,0,1.2365704498850842,1.0,0.8157302895999412,9990293.630475461
2023-02-23 00:00:00-05:00,96.12000274658205,96.43000030517578,93.66999816894533,95.81999969482422,48467000,0.0,0.0,AMZN,97.48571450369698,100.2809528169178,0.0003131723458624,196.8800048828125,206.26312286830978,1,-0.5258079070533103,-0.0,0.38681285330540544,9990293.630475461
2023-02-24 00:00:00-05:00,196.3300018310547,197.6699981689453,192.8000030517578,196.8800048828125,142228100,0.0,0.0,TSLA,203.1100006103516,193.35428583054315,-0.0256841800034132,145.05503845214844,171.60878140241587,0,1.05468592684046,1.0,0.7947789260076199,19980587.260950923
2023-02-24 00:00:00-05:00,145.4505202010405,145.52961956815125,144.07620075664735,145.05503845214844,55469600,0.0,0.0,AAPL,149.02685546875,148.2021745954241,-0.0180053364295506,88.59862518310547,198.98253649878365,1,-0.2632312329609676,-0.0,0.5855682893832405,19980587.260950923
2023-02-24 00:00:00-05:00,88.90678219311076,89.35409636543697,88.05190870403008,88.59862518310547,36585100,0.0,0.0,GOOGL,92.34048461914062,96.78431193033856,-0.0193642806820032,244.86875915527344,210.72541086790017,1,-0.3892068408755558,-0.3892068408755558,0.3576611053554862,12204006.01427784
2023-02-24 00:00:00-05:00,245.5958445657205,246.61768014977395,243.76831852746523,244.86875915527344,24990900,0.0,0.0,MSFT,252.33045741489957,253.22862824939543,-0.0217843920918709,93.5,193.42777011541244,0,1.763798632870508,1.0,0.9885032740124474,24408012.02855568
2023-02-24 00:00:00-05:00,93.52999877929688,94.13999938964844,92.31999969482422,93.5,57053800,0.0,0.0,AMZN,96.6000006539481,100.10571470714753,-0.0242120611794317,146.25137329101562,205.26022518061845,1,-0.6181628055675701,-0.0,0.37744731683618443,24408012.02855568
2023-02-27 00:00:00-05:00,146.04375066348234,147.48727255329774,145.7866739614647,146.25137329101562,44998500,0.0,0.0,AAPL,147.98022678920202,148.3989512125651,0.0082474545636817,207.6300048828125,202.11417808661454,1,0.5641858105990976,0.5641858105990976,0.5903977372438616,38178666.07999889
2023-02-27 00:00:00-05:00,202.02999877929688,209.4199981689453,201.25999450683597,207.6300048828125,161028300,0.0,0.0,TSLA,202.1657148088728,195.6095239548456,0.0546017865369246,93.76000213623048,169.23531425674128,0,0.41967901025902665,0.41967901025902665,0.8381752752695343,54201450.87346269
2023-02-27 00:00:00-05:00,94.27999877929688,94.77999877929688,93.13999938964844,93.76000213623048,47470300,0.0,0.0,AMZN,95.54285757882256,99.84571475074404,0.0027807715104863,89.334228515625,207.3421860002982,1,-0.5484274915412677,-0.0,0.3784969115815521,54201450.87346269
2023-02-27 00:00:00-05:00,89.334228515625,89.62250054484161,88.80738182393972,89.334228515625,27502300,0.0,0.0,GOOGL,91.33650534493584,96.42219834100632,0.0083026495162794,245.7923583984375,212.99614481367024,1,-0.04720321586783849,-0.04720321586783849,0.3606306401588579,51642968.08753259
2023-02-27 00:00:00-05:00,248.05220476132263,248.4059199745776,245.03579794379075,245.7923583984375,21190000,0.0,0.0,MSFT,249.641104561942,253.35868036179315,0.0037718133025634,89.52310180664062,193.1006838591656,0,1.7513794262570612,1.0,0.9922317238109951,103285936.17506517
2023-02-28 00:00:00-05:00,88.79745797356841,90.68613257544553,88.78751546541476,89.52310180664062,30142000,0.0,0.0,GOOGL,90.56257629394533,95.98150816417876,0.0021142320715579,245.0652618408203,212.95372695121574,1,-0.6357775221737336,-0.0,0.36139309702426825,103285936.17506517
2023-02-28 00:00:00-05:00,244.72138164422637,247.09912797283135,244.38730646348327,245.0652618408203,22491000,0.0,0.0,MSFT,247.85428074428012,253.44664001464844,-0.002958173973979,94.2300033569336,195.1487163408206,0,1.7374527568328952,1.0,0.9892965297494611,206571872.35013035
2023-02-28 00:00:00-05:00,93.13999938964844,94.69000244140624,92.91999816894533,94.2300033569336,43959300,0.0,0.0,AMZN,94.9828578404018,99.46428644089472,0.0050128115400447,205.7100067138672,209.12392584515018,1,-0.6154901651538855,-0.0,0.38039424526779947,206571872.35013035
2023-02-28 00:00:00-05:00,210.58999633789065,211.22999572753903,203.75,205.7100067138672,153144900,0.0,0.0,TSLA,202.69000244140625,196.93381027948288,-0.0092472095737269,145.7471160888672,164.6376569840851,0,1.1830627123577484,1.0,0.830424492839601,413143744.7002607
2023-02-28 00:00:00-05:00,145.39117653628946,147.39827551462352,145.17365708267755,145.7471160888672,50547000,0.0,0.0,AAPL,147.0903778076172,148.4791070847284,-0.0034478801176454,202.7700042724609,200.98965644519592,1,-0.2914923371151581,-0.0,0.5883621166241159,413143744.7002607
2023-03-01 00:00:00-05:00,206.2100067138672,207.1999969482422,198.5200042724609,202.7700042724609,156852800,0.0,0.0,TSLA,201.8985748291016,198.65333411807103,-0.0142919758176648,89.8213119506836,164.18521653952777,0,0.39124539623017207,0.39124539623017207,0.8185560860695408,574784332.7955313
2023-03-01 00:00:00-05:00,89.44358008249957,90.48731586981516,89.1354230162253,89.8213119506836,31111200,0.0,0.0,GOOGL,89.99597494942802,95.670042855399,0.0033310970914197,241.9702911376953,212.37329686199652,1,-0.5570286035503003,-0.0,0.36259693251862507,574784332.7955313
2023-03-01 00:00:00-05:00,246.38188908047655,246.5489191926256,241.49866082910685,241.9702911376953,27565300,0.0,0.0,MSFT,246.1994105747768,253.6415761311849,-0.0126291693889087,92.16999816894533,190.50570893630373,0,1.6939073353832677,1.0,0.9768025362993957,1149568665.5910625
