ticker,model,feature,importance
GBTC,RandomForest,dividend_yield,0.0
GBTC,RandomForest,total_score,0.0
GBTC,GradientBoosting,open,0.059905062861423525
GBTC,GradientBoosting,high,0.15858511065883638
GBTC,GradientBoosting,low,0.2052036528766842
GBTC,GradientBoosting,close,0.5722688301823827
GBTC,GradientBoosting,volume,0.004037343420673131
GBTC,GradientBoosting,pe_ratio,0.0
GBTC,GradientBoosting,eps,0.0
GBTC,GradientBoosting,market_cap,0.0
GBTC,GradientBoosting,pb_ratio,0.0
GBTC,GradientBoosting,dividend_yield,0.0
GBTC,GradientBoosting,total_score,0.0
GBTC,LinearRegression,open,0.10746384406328538
GBTC,LinearRegression,high,0.08429904160149236
GBTC,LinearRegression,low,0.13029106312063338
GBTC,LinearRegression,close,0.6779460481675739
GBTC,LinearRegression,volume,3.047014901740279e-09
GBTC,LinearRegression,pe_ratio,0.0
GBTC,LinearRegression,eps,0.0
GBTC,LinearRegression,market_cap,0.0
GBTC,LinearRegression,pb_ratio,0.0
GBTC,LinearRegression,dividend_yield,0.0
GBTC,LinearRegression,total_score,1.8309641998928122e-28
GE,RandomForest,open,0.23247266609328238
GE,RandomForest,high,0.21567005891004387
GE,RandomForest,low,0.24348710585780103
GE,RandomForest,close,0.3079720586404037
GE,RandomForest,volume,0.000398110498469049
GE,RandomForest,pe_ratio,0.0
GE,RandomForest,eps,0.0
GE,RandomForest,market_cap,0.0
GE,RandomForest,pb_ratio,0.0
GE,RandomForest,dividend_yield,0.0
GE,RandomForest,total_score,0.0
GE,RandomForest,open,0.23247266609328238
GE,RandomForest,high,0.21567005891004387
GE,RandomForest,low,0.24348710585780103
GE,RandomForest,close,0.3079720586404037
GE,RandomForest,volume,0.000398110498469049
GE,RandomForest,pe_ratio,0.0
GE,RandomForest,eps,0.0
GE,RandomForest,market_cap,0.0
GE,RandomForest,pb_ratio,0.0
GE,RandomForest,dividend_yield,0.0
GE,RandomForest,total_score,0.0
GE,GradientBoosting,open,0.2424498790305985
GE,GradientBoosting,high,0.2577919929721572
GE,GradientBoosting,low,0.2995174425348407
GE,GradientBoosting,close,0.20011060806236397
GE,GradientBoosting,volume,0.00013007740003968062
GE,GradientBoosting,pe_ratio,0.0
GE,GradientBoosting,eps,0.0
GE,GradientBoosting,market_cap,0.0
GE,GradientBoosting,pb_ratio,0.0
GE,GradientBoosting,dividend_yield,0.0
GE,GradientBoosting,total_score,0.0
GE,LinearRegression,open,0.11290324619407005
GE,LinearRegression,high,0.04457272796518429
GE,LinearRegression,low,0.08964875495776804
GE,LinearRegression,close,0.7528752695172544
GE,LinearRegression,volume,1.365723247967756e-09
GE,LinearRegression,pe_ratio,1.064324050906205e-28
GE,LinearRegression,eps,3.993090604645814e-29
GE,LinearRegression,market_cap,0.0
GE,LinearRegression,pb_ratio,2.6666795201280233e-29
GE,LinearRegression,dividend_yield,1.6625335711401455e-30
GE,LinearRegression,total_score,0.0
GLD,RandomForest,open,0.12695474968774922
GLD,RandomForest,high,0.19767049669262343
GLD,RandomForest,low,0.25259947955818707
GLD,RandomForest,close,0.4222599509023707
GLD,RandomForest,volume,0.0005153231590696823
GLD,RandomForest,pe_ratio,0.0
GLD,RandomForest,eps,0.0
GLD,RandomForest,market_cap,0.0
GLD,RandomForest,pb_ratio,0.0
GLD,RandomForest,dividend_yield,0.0
GLD,RandomForest,total_score,0.0
GLD,RandomForest,open,0.12695474968774922
GLD,RandomForest,high,0.19767049669262343
GLD,RandomForest,low,0.25259947955818707
GLD,RandomForest,close,0.4222599509023707
GLD,RandomForest,volume,0.0005153231590696823
GLD,RandomForest,pe_ratio,0.0
GLD,RandomForest,eps,0.0
GLD,RandomForest,market_cap,0.0
GLD,RandomForest,pb_ratio,0.0
GLD,RandomForest,dividend_yield,0.0
GLD,RandomForest,total_score,0.0
GLD,GradientBoosting,open,0.06616669028302254
GLD,GradientBoosting,high,0.3043205221996622
GLD,GradientBoosting,low,0.247633143200302
GLD,GradientBoosting,close,0.3817462786952339
GLD,GradientBoosting,volume,0.00013336562177931682
GLD,GradientBoosting,pe_ratio,0.0
GLD,GradientBoosting,eps,0.0
GLD,GradientBoosting,market_cap,0.0
GLD,GradientBoosting,pb_ratio,0.0
GLD,GradientBoosting,dividend_yield,0.0
GLD,GradientBoosting,total_score,0.0
GLD,LinearRegression,open,0.1446486444531159
GLD,LinearRegression,high,0.1310480029067824
GLD,LinearRegression,low,0.09078897045271654
GLD,LinearRegression,close,0.6335143695534082
GLD,LinearRegression,volume,1.2633976944817172e-08
GLD,LinearRegression,pe_ratio,0.0
GLD,LinearRegression,eps,0.0
GLD,LinearRegression,market_cap,0.0
GLD,LinearRegression,pb_ratio,1.5800367328645202e-29
GLD,LinearRegression,dividend_yield,0.0
GLD,LinearRegression,total_score,2.5317776223847033e-28
GOOGL,RandomForest,open,0.013638371379778812
GOOGL,RandomForest,high,0.08938147839279746
GOOGL,RandomForest,low,0.07199329441161091
GOOGL,RandomForest,close,0.8233884125304489
GOOGL,RandomForest,volume,0.0015984432853638614
GOOGL,RandomForest,pe_ratio,0.0
GOOGL,RandomForest,eps,0.0
GOOGL,RandomForest,market_cap,0.0
GOOGL,RandomForest,pb_ratio,0.0
GOOGL,RandomForest,dividend_yield,0.0
GOOGL,RandomForest,total_score,0.0
GOOGL,RandomForest,open,0.013638371379778812
GOOGL,RandomForest,high,0.08938147839279746
GOOGL,RandomForest,low,0.07199329441161091
GOOGL,RandomForest,close,0.8233884125304489
GOOGL,RandomForest,volume,0.0015984432853638614
GOOGL,RandomForest,pe_ratio,0.0
GOOGL,RandomForest,eps,0.0
GOOGL,RandomForest,market_cap,0.0
GOOGL,RandomForest,pb_ratio,0.0
GOOGL,RandomForest,dividend_yield,0.0
GOOGL,RandomForest,total_score,0.0
GOOGL,GradientBoosting,open,0.03316751772262964
GOOGL,GradientBoosting,high,0.05094605161470119
GOOGL,GradientBoosting,low,0.04242968000954916
GOOGL,GradientBoosting,close,0.8730520070864124
GOOGL,GradientBoosting,volume,0.0004047435667076865
GOOGL,GradientBoosting,pe_ratio,0.0
GOOGL,GradientBoosting,eps,0.0
GOOGL,GradientBoosting,market_cap,0.0
GOOGL,GradientBoosting,pb_ratio,0.0
GOOGL,GradientBoosting,dividend_yield,0.0
GOOGL,GradientBoosting,total_score,0.0
GOOGL,LinearRegression,open,0.09241077841103913
GOOGL,LinearRegression,high,0.07529719628138823
GOOGL,LinearRegression,low,0.0039509173688254675
GOOGL,LinearRegression,close,0.8283411011252262
GOOGL,LinearRegression,volume,6.813521063319359e-09
GOOGL,LinearRegression,pe_ratio,0.0
GOOGL,LinearRegression,eps,0.0
GOOGL,LinearRegression,market_cap,0.0
GOOGL,LinearRegression,pb_ratio,2.8001422154930477e-30
GOOGL,LinearRegression,dividend_yield,3.502272341152014e-31
GOOGL,LinearRegression,total_score,2.2390606404796054e-29
GS,RandomForest,open,0.11467673641261744
GS,RandomForest,high,0.20076162307587572
GS,RandomForest,low,0.13058494361313552
GS,RandomForest,close,0.5532795538584039
GS,RandomForest,volume,0.0006971430399673584
GS,RandomForest,pe_ratio,0.0
GS,RandomForest,eps,0.0
GS,RandomForest,market_cap,0.0
GS,RandomForest,pb_ratio,0.0
GS,RandomForest,dividend_yield,0.0
GS,RandomForest,total_score,0.0
GS,RandomForest,open,0.11467673641261744
GS,RandomForest,high,0.20076162307587572
GS,RandomForest,low,0.13058494361313552
GS,RandomForest,close,0.5532795538584039
GS,RandomForest,volume,0.0006971430399673584
GS,RandomForest,pe_ratio,0.0
GS,RandomForest,eps,0.0
GS,RandomForest,market_cap,0.0
GS,RandomForest,pb_ratio,0.0
GS,RandomForest,dividend_yield,0.0
GS,RandomForest,total_score,0.0
GS,GradientBoosting,open,0.024902799269918747
GS,GradientBoosting,high,0.25222927349058816
GS,GradientBoosting,low,0.10243650294263354
GS,GradientBoosting,close,0.620247119656685
GS,GradientBoosting,volume,0.0001843046401744382
GS,GradientBoosting,pe_ratio,0.0
GS,GradientBoosting,eps,0.0
GS,GradientBoosting,market_cap,0.0
GS,GradientBoosting,pb_ratio,0.0
GS,GradientBoosting,dividend_yield,0.0
GS,GradientBoosting,total_score,0.0
GS,LinearRegression,open,0.013983680860871572
GS,LinearRegression,high,0.012193387318482334
GS,LinearRegression,low,0.07662205601496669
GS,LinearRegression,close,0.8972007890447394
GS,LinearRegression,volume,8.676094000747726e-08
GS,LinearRegression,pe_ratio,2.731071629942074e-29
GS,LinearRegression,eps,1.0924286519768297e-28
GS,LinearRegression,market_cap,0.0
GS,LinearRegression,pb_ratio,0.0
GS,LinearRegression,dividend_yield,0.0
GS,LinearRegression,total_score,1.0928283653606834e-28
HD,RandomForest,open,0.002269181900517935
HD,RandomForest,high,0.23101937897614422
HD,RandomForest,low,0.03263958544144737
HD,RandomForest,close,0.7314868333673337
HD,RandomForest,volume,0.0025850203145568154
HD,RandomForest,pe_ratio,0.0
HD,RandomForest,eps,0.0
HD,RandomForest,market_cap,0.0
HD,RandomForest,pb_ratio,0.0
HD,RandomForest,dividend_yield,0.0
HD,RandomForest,total_score,0.0
HD,RandomForest,open,0.002269181900517935
HD,RandomForest,high,0.23101937897614422
HD,RandomForest,low,0.03263958544144737
HD,RandomForest,close,0.7314868333673337
HD,RandomForest,volume,0.0025850203145568154
HD,RandomForest,pe_ratio,0.0
HD,RandomForest,eps,0.0
HD,RandomForest,market_cap,0.0
HD,RandomForest,pb_ratio,0.0
HD,RandomForest,dividend_yield,0.0
HD,RandomForest,total_score,0.0
HD,GradientBoosting,open,0.0018319699071457445
HD,GradientBoosting,high,0.16018337420957462
HD,GradientBoosting,low,0.044397149040352704
HD,GradientBoosting,close,0.7923366766065824
HD,GradientBoosting,volume,0.0012508302363444996
HD,GradientBoosting,pe_ratio,0.0
HD,GradientBoosting,eps,0.0
HD,GradientBoosting,market_cap,0.0
HD,GradientBoosting,pb_ratio,0.0
HD,GradientBoosting,dividend_yield,0.0
HD,GradientBoosting,total_score,0.0
HD,LinearRegression,open,0.01806105608827954
HD,LinearRegression,high,0.03054591949855672
HD,LinearRegression,low,0.0013951129697704694
HD,LinearRegression,close,0.949997827674367
HD,LinearRegression,volume,8.37690262021887e-08
HD,LinearRegression,pe_ratio,6.359764461716697e-29
HD,LinearRegression,eps,3.1798822308583485e-29
HD,LinearRegression,market_cap,0.0
HD,LinearRegression,pb_ratio,2.5445402493753836e-28
HD,LinearRegression,dividend_yield,0.0
HD,LinearRegression,total_score,1.2729009842805496e-28
INTC,RandomForest,open,0.03751957700661065
INTC,RandomForest,high,0.2117594645240485
INTC,RandomForest,low,0.3344576349600535
INTC,RandomForest,close,0.41503473388576134
INTC,RandomForest,volume,0.0012285896235260814
INTC,RandomForest,pe_ratio,0.0
INTC,RandomForest,eps,0.0
INTC,RandomForest,market_cap,0.0
INTC,RandomForest,pb_ratio,0.0
INTC,RandomForest,dividend_yield,0.0
INTC,RandomForest,total_score,0.0
INTC,RandomForest,open,0.03751957700661065
INTC,RandomForest,high,0.2117594645240485
INTC,RandomForest,low,0.3344576349600535
INTC,RandomForest,close,0.41503473388576134
INTC,RandomForest,volume,0.0012285896235260814
INTC,RandomForest,pe_ratio,0.0
INTC,RandomForest,eps,0.0
INTC,RandomForest,market_cap,0.0
INTC,RandomForest,pb_ratio,0.0
INTC,RandomForest,dividend_yield,0.0
INTC,RandomForest,total_score,0.0
INTC,GradientBoosting,open,0.005698554462897951
INTC,GradientBoosting,high,0.043282361601278393
INTC,GradientBoosting,low,0.1941093012278717
INTC,GradientBoosting,close,0.7564263981731264
INTC,GradientBoosting,volume,0.0004833845348253963
INTC,GradientBoosting,pe_ratio,0.0
INTC,GradientBoosting,eps,0.0
INTC,GradientBoosting,market_cap,0.0
INTC,GradientBoosting,pb_ratio,0.0
INTC,GradientBoosting,dividend_yield,0.0
INTC,GradientBoosting,total_score,0.0
INTC,LinearRegression,open,0.05879071876102112
INTC,LinearRegression,high,0.05470032217460991
INTC,LinearRegression,low,0.19454901072249237
INTC,LinearRegression,close,0.6919599465619495
INTC,LinearRegression,volume,1.779927028500049e-09
INTC,LinearRegression,pe_ratio,0.0
INTC,LinearRegression,eps,0.0
INTC,LinearRegression,market_cap,0.0
INTC,LinearRegression,pb_ratio,2.162037133756278e-30
INTC,LinearRegression,dividend_yield,0.0
INTC,LinearRegression,total_score,6.901826504955584e-29
JNJ,RandomForest,open,0.006598981807126546
JNJ,RandomForest,high,0.11197197801881813
JNJ,RandomForest,low,0.0159910514466239
JNJ,RandomForest,close,0.8593455981971198
JNJ,RandomForest,volume,0.0060923905303115694
JNJ,RandomForest,pe_ratio,0.0
JNJ,RandomForest,eps,0.0
JNJ,RandomForest,market_cap,0.0
JNJ,RandomForest,pb_ratio,0.0
JNJ,RandomForest,dividend_yield,0.0
JNJ,RandomForest,total_score,0.0
JNJ,RandomForest,open,0.006598981807126546
JNJ,RandomForest,high,0.11197197801881813
JNJ,RandomForest,low,0.0159910514466239
JNJ,RandomForest,close,0.8593455981971198
JNJ,RandomForest,volume,0.0060923905303115694
JNJ,RandomForest,pe_ratio,0.0
JNJ,RandomForest,eps,0.0
JNJ,RandomForest,market_cap,0.0
JNJ,RandomForest,pb_ratio,0.0
JNJ,RandomForest,dividend_yield,0.0
JNJ,RandomForest,total_score,0.0
JNJ,GradientBoosting,open,0.008320495676751381
JNJ,GradientBoosting,high,0.09637167201437612
JNJ,GradientBoosting,low,0.011754786303826642
JNJ,GradientBoosting,close,0.8815700055451139
JNJ,GradientBoosting,volume,0.0019830404599318827
JNJ,GradientBoosting,pe_ratio,0.0
JNJ,GradientBoosting,eps,0.0
JNJ,GradientBoosting,market_cap,0.0
JNJ,GradientBoosting,pb_ratio,0.0
JNJ,GradientBoosting,dividend_yield,0.0
JNJ,GradientBoosting,total_score,0.0
JNJ,LinearRegression,open,0.07819282139802859
JNJ,LinearRegression,high,0.005906744935729381
JNJ,LinearRegression,low,0.13680045934387977
JNJ,LinearRegression,close,0.7790999706797769
JNJ,LinearRegression,volume,3.6425853985956666e-09
JNJ,LinearRegression,pe_ratio,0.0
JNJ,LinearRegression,eps,6.395336717114743e-29
JNJ,LinearRegression,market_cap,0.0
JNJ,LinearRegression,pb_ratio,3.198360473811367e-29
JNJ,LinearRegression,dividend_yield,1.601082290744338e-29
JNJ,LinearRegression,total_score,1.2793710533567978e-28
JPM,RandomForest,open,0.016346567622500006
JPM,RandomForest,high,0.09306405603659161
JPM,RandomForest,low,0.1805559774325828
JPM,RandomForest,close,0.709433251599862
JPM,RandomForest,volume,0.000600147308463602
JPM,RandomForest,pe_ratio,0.0
JPM,RandomForest,eps,0.0
JPM,RandomForest,market_cap,0.0
JPM,RandomForest,pb_ratio,0.0
JPM,RandomForest,dividend_yield,0.0
JPM,RandomForest,total_score,0.0
JPM,RandomForest,open,0.016346567622500006
JPM,RandomForest,high,0.09306405603659161
JPM,RandomForest,low,0.1805559774325828
JPM,RandomForest,close,0.709433251599862
JPM,RandomForest,volume,0.000600147308463602
JPM,RandomForest,pe_ratio,0.0
JPM,RandomForest,eps,0.0
JPM,RandomForest,market_cap,0.0
JPM,RandomForest,pb_ratio,0.0
JPM,RandomForest,dividend_yield,0.0
JPM,RandomForest,total_score,0.0
JPM,GradientBoosting,open,0.03930153404187792
JPM,GradientBoosting,high,0.029614470329378334
JPM,GradientBoosting,low,0.23813208246800344
JPM,GradientBoosting,close,0.6927297793430015
JPM,GradientBoosting,volume,0.0002221338177387859
JPM,GradientBoosting,pe_ratio,0.0
JPM,GradientBoosting,eps,0.0
JPM,GradientBoosting,market_cap,0.0
JPM,GradientBoosting,pb_ratio,0.0
JPM,GradientBoosting,dividend_yield,0.0
JPM,GradientBoosting,total_score,0.0
JPM,LinearRegression,open,0.0423533907969353
JPM,LinearRegression,high,0.013814843032407372
JPM,LinearRegression,low,0.023314980523492266
JPM,LinearRegression,close,0.9205167767148982
JPM,LinearRegression,volume,8.932266989716177e-09
JPM,LinearRegression,pe_ratio,3.297883265779087e-28
JPM,LinearRegression,eps,0.0
JPM,LinearRegression,market_cap,0.0
JPM,LinearRegression,pb_ratio,0.0
JPM,LinearRegression,dividend_yield,6.184509568674995e-29
JPM,LinearRegression,total_score,6.597804004913042e-28
KO,RandomForest,open,0.03676585721942535
KO,RandomForest,high,0.08196229692725501
KO,RandomForest,low,0.0928378911436119
KO,RandomForest,close,0.7866273616727439
KO,RandomForest,volume,0.001806593036963856
KO,RandomForest,pe_ratio,0.0
KO,RandomForest,eps,0.0
KO,RandomForest,market_cap,0.0
KO,RandomForest,pb_ratio,0.0
KO,RandomForest,dividend_yield,0.0
KO,RandomForest,total_score,0.0
KO,RandomForest,open,0.03676585721942535
KO,RandomForest,high,0.08196229692725501
KO,RandomForest,low,0.0928378911436119
KO,RandomForest,close,0.7866273616727439
KO,RandomForest,volume,0.001806593036963856
KO,RandomForest,pe_ratio,0.0
KO,RandomForest,eps,0.0
KO,RandomForest,market_cap,0.0
KO,RandomForest,pb_ratio,0.0
KO,RandomForest,dividend_yield,0.0
KO,RandomForest,total_score,0.0
KO,GradientBoosting,open,0.05070424752195056
KO,GradientBoosting,high,0.07293608867875363
KO,GradientBoosting,low,0.05868180578771583
KO,GradientBoosting,close,0.816977986805378
KO,GradientBoosting,volume,0.000699871206201951
KO,GradientBoosting,pe_ratio,0.0
KO,GradientBoosting,eps,0.0
KO,GradientBoosting,market_cap,0.0
KO,GradientBoosting,pb_ratio,0.0
KO,GradientBoosting,dividend_yield,0.0
KO,GradientBoosting,total_score,0.0
KO,LinearRegression,open,0.024553461642535624
KO,LinearRegression,high,0.01175337355643447
KO,LinearRegression,low,0.13143766265129767
KO,LinearRegression,close,0.8322554972710848
KO,LinearRegression,volume,4.878647520012383e-09
KO,LinearRegression,pe_ratio,3.310620126983985e-28
KO,LinearRegression,eps,4.1382751587299815e-29
KO,LinearRegression,market_cap,0.0
KO,LinearRegression,pb_ratio,1.6529293149421633e-28
KO,LinearRegression,dividend_yield,4.13715935809956e-29
KO,LinearRegression,total_score,3.3108951523825685e-28
MA,RandomForest,open,0.031209862153437018
MA,RandomForest,high,0.3145142183700146
MA,RandomForest,low,0.2059322551026842
MA,RandomForest,close,0.44718706919245665
MA,RandomForest,volume,0.0011565951814075722
MA,RandomForest,pe_ratio,0.0
MA,RandomForest,eps,0.0
MA,RandomForest,market_cap,0.0
MA,RandomForest,pb_ratio,0.0
MA,RandomForest,dividend_yield,0.0
MA,RandomForest,total_score,0.0
MA,RandomForest,open,0.031209862153437018
MA,RandomForest,high,0.3145142183700146
MA,RandomForest,low,0.2059322551026842
MA,RandomForest,close,0.44718706919245665
MA,RandomForest,volume,0.0011565951814075722
MA,RandomForest,pe_ratio,0.0
MA,RandomForest,eps,0.0
MA,RandomForest,market_cap,0.0
MA,RandomForest,pb_ratio,0.0
MA,RandomForest,dividend_yield,0.0
MA,RandomForest,total_score,0.0
MA,GradientBoosting,open,0.011866130393573728
MA,GradientBoosting,high,0.17953663995853378
MA,GradientBoosting,low,0.2662773189339013
MA,GradientBoosting,close,0.5418895382799027
MA,GradientBoosting,volume,0.0004303724340886993
MA,GradientBoosting,pe_ratio,0.0
MA,GradientBoosting,eps,0.0
MA,GradientBoosting,market_cap,0.0
MA,GradientBoosting,pb_ratio,0.0
MA,GradientBoosting,dividend_yield,0.0
MA,GradientBoosting,total_score,0.0
MA,LinearRegression,open,0.10605237274964098
MA,LinearRegression,high,0.00436226495032333
MA,LinearRegression,low,0.0951000372912456
MA,LinearRegression,close,0.7944852314200963
MA,LinearRegression,volume,9.358869374124558e-08
MA,LinearRegression,pe_ratio,3.1662046420372394e-29
MA,LinearRegression,eps,7.915511605093099e-30
MA,LinearRegression,market_cap,0.0
MA,LinearRegression,pb_ratio,6.322740479587693e-29
MA,LinearRegression,dividend_yield,4.9490581587743985e-31
MA,LinearRegression,total_score,6.340165779618567e-29
META,RandomForest,open,0.090860406877422
META,RandomForest,high,0.24241023156052693
META,RandomForest,low,0.18120643435519918
META,RandomForest,close,0.4848152973241365
META,RandomForest,volume,0.0007076298827155131
META,RandomForest,pe_ratio,0.0
META,RandomForest,eps,0.0
META,RandomForest,market_cap,0.0
META,RandomForest,pb_ratio,0.0
META,RandomForest,dividend_yield,0.0
META,RandomForest,total_score,0.0
META,RandomForest,open,0.090860406877422
META,RandomForest,high,0.24241023156052693
META,RandomForest,low,0.18120643435519918
META,RandomForest,close,0.4848152973241365
META,RandomForest,volume,0.0007076298827155131
META,RandomForest,pe_ratio,0.0
META,RandomForest,eps,0.0
META,RandomForest,market_cap,0.0
META,RandomForest,pb_ratio,0.0
META,RandomForest,dividend_yield,0.0
META,RandomForest,total_score,0.0
META,GradientBoosting,open,0.01046870255068776
META,GradientBoosting,high,0.46242045760333744
META,GradientBoosting,low,0.16319985934117798
META,GradientBoosting,close,0.36347942766839175
META,GradientBoosting,volume,0.0004315528364050254
META,GradientBoosting,pe_ratio,0.0
META,GradientBoosting,eps,0.0
META,GradientBoosting,market_cap,0.0
META,GradientBoosting,pb_ratio,0.0
META,GradientBoosting,dividend_yield,0.0
META,GradientBoosting,total_score,0.0
META,LinearRegression,open,0.1029565229696676
META,LinearRegression,high,0.07512876058176382
META,LinearRegression,low,0.06175357241060446
META,LinearRegression,close,0.7601611380907163
META,LinearRegression,volume,5.947247868993482e-09
META,LinearRegression,pe_ratio,2.5186481602005543e-29
META,LinearRegression,eps,2.5186481602005543e-29
META,LinearRegression,market_cap,0.0
META,LinearRegression,pb_ratio,1.2593240801002772e-29
META,LinearRegression,dividend_yield,0.0
META,LinearRegression,total_score,5.050844422860864e-29
MRK,RandomForest,open,0.004295258638293718
MRK,RandomForest,high,0.37928566691222443
MRK,RandomForest,low,0.19594042696977695
MRK,RandomForest,close,0.4196580128213971
MRK,RandomForest,volume,0.0008206346583079163
MRK,RandomForest,pe_ratio,0.0
MRK,RandomForest,eps,0.0
MRK,RandomForest,market_cap,0.0
MRK,RandomForest,pb_ratio,0.0
MRK,RandomForest,dividend_yield,0.0
MRK,RandomForest,total_score,0.0
MRK,RandomForest,open,0.004295258638293718
MRK,RandomForest,high,0.37928566691222443
MRK,RandomForest,low,0.19594042696977695
MRK,RandomForest,close,0.4196580128213971
MRK,RandomForest,volume,0.0008206346583079163
MRK,RandomForest,pe_ratio,0.0
MRK,RandomForest,eps,0.0
MRK,RandomForest,market_cap,0.0
MRK,RandomForest,pb_ratio,0.0
MRK,RandomForest,dividend_yield,0.0
MRK,RandomForest,total_score,0.0
MRK,GradientBoosting,open,0.017534754798636535
MRK,GradientBoosting,high,0.31811495132583767
MRK,GradientBoosting,low,0.020981417584585826
MRK,GradientBoosting,close,0.6430478354331666
MRK,GradientBoosting,volume,0.00032104085777335146
MRK,GradientBoosting,pe_ratio,0.0
MRK,GradientBoosting,eps,0.0
MRK,GradientBoosting,market_cap,0.0
MRK,GradientBoosting,pb_ratio,0.0
MRK,GradientBoosting,dividend_yield,0.0
MRK,GradientBoosting,total_score,0.0
MRK,LinearRegression,open,0.06079085188899758
MRK,LinearRegression,high,0.016549022826215433
MRK,LinearRegression,low,0.03243688724342459
MRK,LinearRegression,close,0.8902232335599929
MRK,LinearRegression,volume,4.4813696087970154e-09
MRK,LinearRegression,pe_ratio,4.851465282921469e-28
MRK,LinearRegression,eps,0.0
MRK,LinearRegression,market_cap,0.0
MRK,LinearRegression,pb_ratio,0.0
MRK,LinearRegression,dividend_yield,2.4253939264993866e-28
MRK,LinearRegression,total_score,9.69890787479224e-28
MS,RandomForest,open,0.09102311462116788
MS,RandomForest,high,0.34821955018064404
MS,RandomForest,low,0.23461908382097646
MS,RandomForest,close,0.3248925604662277
MS,RandomForest,volume,0.0012456909109839383
MS,RandomForest,pe_ratio,0.0
MS,RandomForest,eps,0.0
MS,RandomForest,market_cap,0.0
MS,RandomForest,pb_ratio,0.0
MS,RandomForest,dividend_yield,0.0
MS,RandomForest,total_score,0.0
MS,RandomForest,open,0.09102311462116788
MS,RandomForest,high,0.34821955018064404
MS,RandomForest,low,0.23461908382097646
MS,RandomForest,close,0.3248925604662277
MS,RandomForest,volume,0.0012456909109839383
MS,RandomForest,pe_ratio,0.0
MS,RandomForest,eps,0.0
MS,RandomForest,market_cap,0.0
MS,RandomForest,pb_ratio,0.0
MS,RandomForest,dividend_yield,0.0
MS,RandomForest,total_score,0.0
MS,GradientBoosting,open,0.032692470484749506
MS,GradientBoosting,high,0.3905634642758601
MS,GradientBoosting,low,0.07259586142849574
MS,GradientBoosting,close,0.5037387067732825
MS,GradientBoosting,volume,0.0004094970376123413
MS,GradientBoosting,pe_ratio,0.0
MS,GradientBoosting,eps,0.0
MS,GradientBoosting,market_cap,0.0
MS,GradientBoosting,pb_ratio,0.0
MS,GradientBoosting,dividend_yield,0.0
MS,GradientBoosting,total_score,0.0
MS,LinearRegression,open,0.027329643037376027
MS,LinearRegression,high,0.07136491171761304
MS,LinearRegression,low,0.04458097002156317
MS,LinearRegression,close,0.8567244684326495
MS,LinearRegression,volume,6.7907981994227094e-09
MS,LinearRegression,pe_ratio,9.63870217868883e-29
MS,LinearRegression,eps,0.0
MS,LinearRegression,market_cap,0.0
MS,LinearRegression,pb_ratio,6.0608415695386866e-30
MS,LinearRegression,dividend_yield,6.014543998337553e-30
MS,LinearRegression,total_score,0.0
MSFT,RandomForest,open,0.029546770925291434
MSFT,RandomForest,high,0.1125889666360549
MSFT,RandomForest,low,0.3851295807986185
MSFT,RandomForest,close,0.47193901305825026
MSFT,RandomForest,volume,0.0007956685817848977
MSFT,RandomForest,pe_ratio,0.0
MSFT,RandomForest,eps,0.0
MSFT,RandomForest,market_cap,0.0
MSFT,RandomForest,pb_ratio,0.0
MSFT,RandomForest,dividend_yield,0.0
MSFT,RandomForest,total_score,0.0
MSFT,RandomForest,open,0.029546770925291434
MSFT,RandomForest,high,0.1125889666360549
MSFT,RandomForest,low,0.3851295807986185
MSFT,RandomForest,close,0.47193901305825026
MSFT,RandomForest,volume,0.0007956685817848977
MSFT,RandomForest,pe_ratio,0.0
MSFT,RandomForest,eps,0.0
MSFT,RandomForest,market_cap,0.0
MSFT,RandomForest,pb_ratio,0.0
MSFT,RandomForest,dividend_yield,0.0
MSFT,RandomForest,total_score,0.0
MSFT,GradientBoosting,open,0.015056854521334663
MSFT,GradientBoosting,high,0.13537700213042023
MSFT,GradientBoosting,low,0.2959324697962652
MSFT,GradientBoosting,close,0.5533112203886517
MSFT,GradientBoosting,volume,0.00032245316332832905
MSFT,GradientBoosting,pe_ratio,0.0
MSFT,GradientBoosting,eps,0.0
MSFT,GradientBoosting,market_cap,0.0
MSFT,GradientBoosting,pb_ratio,0.0
MSFT,GradientBoosting,dividend_yield,0.0
MSFT,GradientBoosting,total_score,0.0
MSFT,LinearRegression,open,0.03607183809704755
MSFT,LinearRegression,high,0.06322474207701521
MSFT,LinearRegression,low,0.005581789274468873
MSFT,LinearRegression,close,0.8951216249878119
MSFT,LinearRegression,volume,5.5636564271304784e-09
MSFT,LinearRegression,pe_ratio,2.3714984242334057e-28
MSFT,LinearRegression,eps,5.928746060583514e-29
MSFT,LinearRegression,market_cap,0.0
MSFT,LinearRegression,pb_ratio,5.943806135335224e-29
MSFT,LinearRegression,dividend_yield,0.0
MSFT,LinearRegression,total_score,4.7508599789268425e-28
NFLX,RandomForest,open,0.2401792224338873
NFLX,RandomForest,high,0.25854598719097877
NFLX,RandomForest,low,0.21771805305460634
NFLX,RandomForest,close,0.28293804402606476
NFLX,RandomForest,volume,0.0006186932944629548
NFLX,RandomForest,pe_ratio,0.0
NFLX,RandomForest,eps,0.0
NFLX,RandomForest,market_cap,0.0
NFLX,RandomForest,pb_ratio,0.0
NFLX,RandomForest,dividend_yield,0.0
