date,cash,market_value,total_value
2023-04-12,42.878631591869635,116809.02218627928,116851.90081787115
2023-04-13,42.878631591869635,122265.60182189941,122308.48045349128
2023-04-14,42.878631591869635,122396.9425506592,122439.82118225106
2023-04-17,42.878631591869635,122671.5574493408,122714.43608093268
2023-04-18,42.878631591869635,122146.20364379881,122189.08227539068
2023-04-19,42.878631591869635,124534.20364379881,124577.08227539068
2023-04-20,42.878631591869635,123949.13708496095,123992.01571655282
2023-04-21,42.878631591869635,127710.23890686035,127753.11753845222
2023-04-24,42.878631591869635,126814.73890686035,126857.61753845222
2023-04-25,42.878631591869635,122468.57963562012,122511.45826721199
2023-04-26,42.878631591869635,125346.12400817871,125389.00263977058
2023-04-27,131167.95826721197,0.0,131167.95826721197
2023-04-28,93.6120605469041,131074.34620666507,131167.95826721197
2023-05-01,93.6120605469041,126848.15379333495,126941.76585388185
2023-05-02,93.6120605469041,128812.08658599852,128905.69864654542
2023-05-03,93.6120605469041,128836.95189666748,128930.56395721438
2023-05-04,93.6120605469041,129272.0,129365.6120605469
2023-05-05,93.6120605469041,131335.38455200195,131428.99661254886
2023-05-08,93.6120605469041,131546.69227600095,131640.30433654785
2023-05-09,93.6120605469041,132528.6634140015,132622.2754745484
2023-05-10,93.6120605469041,136966.17303466794,137059.78509521484
2023-05-11,93.6120605469041,139439.7403793335,139533.3524398804
2023-05-12,93.6120605469041,137053.1826553345,137146.7947158814
2023-05-15,93.6120605469041,138221.59620666507,138315.20826721197
2023-05-16,93.6120605469041,140956.20189666748,141049.81395721438
2023-05-17,93.6120605469041,143566.5,143660.1120605469
2023-05-18,93.6120605469041,146860.45189666748,146954.06395721438
2023-05-19,93.6120605469041,144498.75,144592.3620605469
2023-05-22,93.6120605469041,142957.4326553345,143051.0447158814
2023-05-23,93.6120605469041,142932.5673446655,143026.1794052124
2023-05-24,93.6120605469041,145120.25,145213.8620605469
2023-05-25,93.6120605469041,142945.0,143038.6120605469
2023-05-26,93.6120605469041,149296.730758667,149390.3428192139
2023-05-30,151316.99661254886,0.0,151316.99661254886
2023-05-31,109.67431640630821,151207.32229614255,151316.99661254886
2023-06-01,109.67431640630821,153953.57579040527,154063.25010681158
2023-06-02,109.67431640630821,155809.5,155919.1743164063
2023-06-05,109.67431640630821,157126.20382690427,157235.87814331058
2023-06-06,109.67431640630821,158768.94076538086,158878.61508178717
2023-06-07,109.67431640630821,152022.42420959473,152132.09852600103
2023-06-08,109.67431640630821,155809.5,155919.1743164063
2023-06-09,109.67431640630821,154781.22038269043,154890.89469909674
2023-06-12,109.67431640630821,158718.77961730957,158828.45393371588
2023-06-13,109.67431640630821,158831.64459228516,158941.31890869146
2023-06-14,158640.35202026376,0.0,158640.35202026376
2023-06-15,158640.35202026376,0.0,158640.35202026376
2023-06-16,20.99472045910079,158619.35729980466,158640.35202026376
2023-06-20,20.99472045910079,158985.91845703125,159006.91317749035
2023-06-21,20.99472045910079,157785.1223144531,157806.1170349122
2023-06-22,164530.58700561535,0.0,164530.58700561535
2023-06-23,22.82467651378829,164507.76232910156,164530.58700561535
2023-06-26,22.82467651378829,161963.76232910153,161986.58700561532
2023-06-27,22.82467651378829,164316.95068359375,164339.77536010754
2023-06-28,22.82467651378829,164138.87145996094,164161.69613647473
2023-06-29,22.82467651378829,162688.80194091797,162711.62661743176
2023-06-30,22.82467651378829,165817.9207763672,165840.74545288098
2023-07-03,22.82467651378829,165639.84155273438,165662.66622924816
2023-07-05,22.82467651378829,165843.3662109375,165866.1908874513
2023-07-06,22.82467651378829,163273.9207763672,163296.74545288098
2023-07-07,22.82467651378829,165080.15844726562,165102.9831237794
2023-07-10,22.82467651378829,161709.35650634763,161732.18118286142
2023-07-11,22.82467651378829,163808.15844726562,163830.9831237794
2023-07-12,166400.42855834973,0.0,166400.42855834973
2023-07-13,166400.42855834973,0.0,166400.42855834973
2023-07-14,70.63760375988204,166329.79095458984,166400.42855834973
2023-07-17,70.63760375988204,164946.59698486328,165017.23458862316
2023-07-18,70.63760375988204,164045.05226135254,164115.68986511242
2023-07-19,70.63760375988204,167169.60075378418,167240.23835754406
2023-07-20,70.63760375988204,160500.60829162598,160571.24589538586
2023-07-21,160620.63760375988,0.0,160620.63760375988
2023-07-24,7.033798217889853,160613.603805542,160620.63760375988
2023-07-25,7.033798217889853,161025.1160888672,161032.14988708508
2023-07-26,7.033798217889853,159803.04238891602,159810.0761871339
2023-07-27,7.033798217889853,159927.75,159934.7837982179
2023-07-28,7.033798217889853,164865.87837219238,164872.91217041027
2023-07-31,7.033798217889853,166698.95086669922,166705.9846649171
2023-08-01,7.033798217889853,164217.4330444336,164224.46684265148
2023-08-02,7.033798217889853,159877.87837219238,159884.91217041027
2023-08-03,160757.80836486828,0.0,160757.80836486828
2023-08-04,112.72993469249923,160645.07843017578,160757.80836486828
2023-08-07,163807.9513397218,0.0,163807.9513397218
2023-08-08,163807.9513397218,0.0,163807.9513397218
2023-08-09,42.1440887452336,163765.80725097656,163807.9513397218
2023-08-10,42.1440887452336,164609.27709960938,164651.4211883546
2023-08-11,42.1440887452336,164431.08435058594,164473.22843933117
2023-08-14,167039.3127899171,0.0,167039.3127899171
2023-08-15,45.60501098644454,166993.70777893066,167039.3127899171
2023-08-16,45.60501098644454,163839.91888427734,163885.5238952638
2023-08-17,45.60501098644454,162517.73481750488,162563.33982849133
2023-08-18,45.60501098644454,161595.8614807129,161641.46649169934
2023-08-21,45.60501098644454,163366.83111572266,163412.4361267091
2023-08-22,45.60501098644454,162845.25,162890.85501098644
2023-08-23,164431.37019348156,0.0,164431.37019348156
2023-08-24,26.894760131952353,164404.4754333496,164431.37019348156
2023-08-25,166202.10791015637,0.0,166202.10791015637
2023-08-28,43.388671875116415,166158.71923828125,166202.10791015637
2023-08-29,43.388671875116415,168367.6845703125,168411.07324218762
2023-08-30,43.388671875116415,168567.369140625,168610.75781250012
2023-08-31,43.388671875116415,172236.47314453125,172279.86181640637
2023-09-01,43.388671875116415,172373.75390625,172417.14257812512
2023-09-05,171356.35400390637,0.0,171356.35400390637
2023-09-06,125.95323181163985,171230.40077209473,171356.35400390637
2023-09-07,174506.2109527589,0.0,174506.2109527589
2023-09-08,59.9563446046086,174446.2546081543,174506.2109527589
2023-09-11,180652.16404724133,0.0,180652.16404724133
2023-09-12,18.999511718866415,180633.16453552246,180652.16404724133
2023-09-13,185282.15731811535,0.0,185282.15731811535
2023-09-14,185282.15731811535,0.0,185282.15731811535
2023-09-15,107.74812316906173,185174.4091949463,185282.15731811535
2023-09-18,107.74812316906173,184633.61436462402,184741.36248779309
2023-09-19,181641.72456359875,0.0,181641.72456359875
2023-09-20,82.55357360851485,181559.17098999023,181641.72456359875
2023-09-21,82.55357360851485,173560.8624572754,173643.4160308839
2023-09-22,82.55357360851485,173279.03344726562,173361.58702087414
2023-09-25,82.55357360851485,176164.34573364258,176246.8993072511
2023-09-26,82.55357360851485,169065.16450500488,169147.7180786134
2023-09-27,82.55357360851485,169065.16450500488,169147.7180786134
2023-09-28,82.55357360851485,169065.16450500488,169147.7180786134
2023-09-29,82.55357360851485,170595.04368591312,170677.59725952163
2023-10-02,82.55357360851485,173735.32901000977,173817.88258361828
2023-10-03,82.55357360851485,167374.2416381836,167456.7952117921
2023-10-04,82.55357360851485,170434.0,170516.55357360851
2023-10-05,169120.87234497082,0.0,169120.87234497082
2023-10-06,85.71355438244063,169035.15879058838,169120.87234497082
2023-10-09,169517.1662979127,0.0,169517.1662979127
2023-10-10,27.85189056408126,169489.31440734863,169517.1662979127
2023-10-11,27.85189056408126,172565.4723968506,172593.32428741467
2023-10-12,27.85189056408126,173219.9723968506,173247.82428741467
2023-10-13,27.85189056408126,169895.10121154785,169922.95310211193
2023-10-16,27.85189056408126,173507.95399475098,173535.80588531506
2023-10-17,27.85189056408126,172094.2315979004,172122.08348846447
2023-10-18,27.85189056408126,167722.17639160156,167750.02828216564
2023-10-19,27.85189056408126,168075.59201049805,168103.44390106213
2023-10-20,27.85189056408126,163847.52760314944,163875.37949371352
2023-10-23,27.85189056408126,165667.03680419925,165694.88869476333
2023-10-24,168312.8886947633,0.0,168312.8886947633
2023-10-25,66.34954071056563,168246.53915405273,168312.8886947633
2023-10-26,66.34954071056563,165724.01957702637,165790.36911773693
2023-10-27,66.34954071056563,177047.63703918454,177113.9865798951
2023-10-30,184002.4188461305,0.0,184002.4188461305
2023-10-31,72.04390716564376,183930.37493896484,184002.4188461305
2023-11-01,189406.04390716564,0.0,189406.04390716564
2023-11-02,189406.04390716564,0.0,189406.04390716564
2023-11-03,78.43556976330001,189327.60833740234,189406.04390716564
2023-11-06,78.43556976330001,190884.8475036621,190963.2830734254
2023-11-07,78.43556976330001,194941.86917114258,195020.30474090588
2023-11-08,78.43556976330001,194081.2825012207,194159.718070984
2023-11-09,78.43556976330001,192059.60833740234,192138.04390716564
2023-11-10,196181.39223480236,0.0,196181.39223480236
2023-11-13,120.14727020275313,196061.2449645996,196181.39223480236
2023-11-14,120.14727020275313,200475.004196167,200595.15146636975
2023-11-15,120.14727020275313,196899.995803833,197020.14307403576
2023-11-16,196511.39978790295,0.0,196511.39978790295
2023-11-17,82.8696975709172,196428.53009033203,196511.39978790295
2023-11-20,82.8696975709172,197713.8966064453,197796.76630401623
2023-11-21,194779.56143951428,0.0,194779.56143951428
2023-11-22,95.38253021251876,194684.17890930176,194779.56143951428
2023-11-24,95.38253021251876,194723.9872894287,194819.36981964123
2023-11-27,95.38253021251876,196037.70433044434,196133.08686065685
2023-11-28,95.38253021251876,195108.80838012695,195204.19091033947
2023-11-29,95.38253021251876,194166.64971923828,194262.0322494508
2023-11-30,95.38253021251876,193861.42514038086,193956.80767059338
2023-12-01,95.38253021251876,195108.80838012695,195204.19091033947
2023-12-04,192298.05767059338,0.0,192298.05767059338
2023-12-05,32.131278991815634,192265.92639160156,192298.05767059338
2023-12-06,32.131278991815634,189176.68559265137,189208.81687164318
2023-12-07,32.131278991815634,192265.92639160156,192298.05767059338
2023-12-08,32.131278991815634,192972.7776031494,193004.90888214123
2023-12-11,191002.14048004162,0.0,191002.14048004162
2023-12-12,15.546012878534384,190986.5944671631,191002.14048004162
2023-12-13,192763.3412704469,0.0,192763.3412704469
2023-12-14,192763.3412704469,0.0,192763.3412704469
2023-12-15,192763.3412704469,0.0,192763.3412704469
2023-12-18,192763.3412704469,0.0,192763.3412704469
2023-12-19,64.4796829224797,192698.8615875244,192763.3412704469
2023-12-20,64.4796829224797,190606.35388183594,190670.83356475842
2023-12-21,192825.99509429943,0.0,192825.99509429943
2023-12-22,130.47739410412032,192695.5177001953,192825.99509429943
2023-12-26,130.47739410412032,192682.96459960938,192813.4419937135
2023-12-27,130.47739410412032,192595.03540039062,192725.51279449475
2023-12-28,130.47739410412032,192645.2861328125,192775.76352691662
2023-12-29,130.47739410412032,190836.64306640625,190967.12046051037
2024-01-02,130.47739410412032,188312.07080078125,188442.54819488537
2024-01-03,130.47739410412032,186478.32153320312,186608.79892730725
2024-01-04,130.47739410412032,181579.92919921875,181710.40659332287
2024-01-05,130.47739410412032,182421.44689941406,182551.92429351818
2024-01-08,187400.08506011975,0.0,187400.08506011975
2024-01-09,4.031105041620322,187396.05395507812,187400.08506011975
2024-01-10,4.031105041620322,190317.73471069336,190321.76581573498
2024-01-11,4.031105041620322,192112.8309326172,192116.8620376588
2024-01-12,4.031105041620322,191419.55395507812,191423.58506011975
2024-01-16,4.031105041620322,189612.0845336914,189616.11563873303
2024-01-17,187821.0194168092,0.0,187821.0194168092
2024-01-18,90.51941680919845,187730.5,187821.0194168092
2024-01-19,190071.33493804943,0.0,190071.33493804943
2024-01-22,1.4964370728703216,190069.83850097656,190071.33493804943
2024-01-23,191594.0616836549,0.0,191594.0616836549
2024-01-24,55.79764556896407,191538.26403808594,191594.0616836549
2024-01-25,192668.54764556896,0.0,192668.54764556896
2024-01-26,133.35355377208907,192535.19409179688,192668.54764556896
2024-01-29,195257.94690704357,0.0,195257.94690704357
2024-01-30,5.946907043573447,195252.0,195257.94690704357
2024-01-31,5.946907043573447,190585.5962524414,190591.54315948498
2024-02-01,195601.78540802014,0.0,195601.78540802014
2024-02-02,195601.78540802014,0.0,195601.78540802014
2024-02-05,195601.78540802014,0.0,195601.78540802014
2024-02-06,64.39246368419845,195537.39294433594,195601.78540802014
2024-02-07,197197.0710525514,0.0,197197.0710525514
2024-02-08,12.835304260370322,197184.23574829102,197197.0710525514
2024-02-09,202549.28176116955,0.0,202549.28176116955
2024-02-12,49.786064148065634,202499.49569702148,202549.28176116955
2024-02-13,49.786064148065634,198151.9992828369,198201.78534698498
2024-02-14,200951.28104400646,0.0,200951.28104400646
2024-02-15,200951.28104400646,0.0,200951.28104400646
2024-02-16,200951.28104400646,0.0,200951.28104400646
2024-02-20,121.1188430787297,200830.16220092773,200951.28104400646
2024-02-21,121.1188430787297,202645.17559814453,202766.29444122326
2024-02-22,209966.28104400646,0.0,209966.28104400646
2024-02-23,153.26445770275313,209813.0165863037,209966.28104400646
2024-02-26,153.26445770275313,209501.26487731934,209654.5293350221
2024-02-27,153.26445770275313,208074.45195007324,208227.716407776
